datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind
2020-07-23 23:00:00,2019P144,-1.41337,80.07061,0.02789647125162166,-0.18579557743565434,0.18787817782526203,-2846.08532754901,-1.9889999628067017,-3.2170000076293945
2020-07-24 00:00:00,2019P144,-1.41301,80.06496,-0.01763257392355358,-0.132752484829049,0.13391837025388437,-2836.3910304416263,-2.0299999713897705,-2.7939999103546143
2020-07-24 01:00:00,2019P144,-1.42011,80.06185,-0.040045152614856756,-0.04894893078273898,0.06324248629458316,-2831.3627558486182,-1.5110000371932983,-2.5350000858306885
2020-07-24 02:00:00,2019P144,-1.42832,80.06173,-0.02121569285463735,0.03061075078933484,0.037244109429399354,-2831.562519601909,-0.5630000233650208,-2.371999979019165
2020-07-24 03:00:00,2019P144,-1.42822,80.06387,0.03288985162726152,0.09017317299834071,0.0959840792457372,-2836.0189396358414,0.1899999976158142,-2.436000108718872
2020-07-24 04:00:00,2019P144,-1.41574,80.06768,0.09386667536592802,0.13245911815425732,0.16234645276831897,-2841.5210259205123,0.41499999165534973,-3.0239999294281006
2020-07-24 05:00:00,2019P144,-1.39231,80.07261,0.14943784577063618,0.13943384961035926,0.2043855869814032,-2841.4099800516556,0.41600000858306885,-3.76200008392334
2020-07-24 06:00:00,2019P144,-1.35855,80.07688,0.18492681379213122,0.08865802624948343,0.20508089154712505,-2815.8993931344767,0.5019999742507935,-3.950000047683716
2020-07-24 07:00:00,2019P144,-1.32152,80.07846,0.17996248947957172,0.008932921633241803,0.1801840578647029,-2783.120735549145,0.3499999940395355,-4.420000076293945
2020-07-24 08:00:00,2019P144,-1.28965,80.07747,0.1439248194533112,-0.0644166250977754,0.15768276774478426,-2762.808552853087,0.21299999952316284,-4.164999961853027
2020-07-24 09:00:00,2019P144,-1.26642,80.07421,0.09154627883798502,-0.1306397990465508,0.15952265752552294,-2751.8663038611453,0.07400000095367432,-3.992000102996826
2020-07-24 10:00:00,2019P144,-1.25461,80.06885,0.04165969158498488,-0.18034109652779706,0.18509035901365656,-2743.913371423662,1.0829999446868896,-3.7330000400543213
2020-07-24 11:00:00,2019P144,-1.25048,80.06231,0.013937649031327687,-0.20610314162249949,0.20657386825826868,-2738.7305058047605,1.2109999656677246,-3.515000104904175
2020-07-24 12:00:00,2019P144,-1.24928,80.05525,-0.0022570419334316666,-0.20580158783814595,0.20581396404275237,-2741.2156173142284,1.4539999961853027,-3.48799991607666
2020-07-24 13:00:00,2019P144,-1.25134,80.04873,0.004173516582652831,-0.17776672735841165,0.17781571245642366,-2740.6472834084957,1.8079999685287476,-3.2160000801086426
2020-07-24 14:00:00,2019P144,-1.24769,80.04352,0.04487952899717644,-0.14654517554617555,0.1532633700492972,-2744.6173972765982,2.381999969482422,-3.0959999561309814
2020-07-24 15:00:00,2019P144,-1.23422,80.03906,0.07336584510296507,-0.1379109842778114,0.15621135301938527,-2742.7095658863077,2.6710000038146973,-3.1630001068115234
2020-07-24 16:00:00,2019P144,-1.21971,80.03442,0.06914416245465425,-0.13488308948561115,0.15157296272996382,-2738.32179473166,2.753000020980835,-3.6610000133514404
2020-07-24 17:00:00,2019P144,-1.20786,80.03016,0.09407734647696016,-0.14426879736661824,0.17223249697358614,-2733.3151384472144,2.5889999866485596,-3.319999933242798
2020-07-24 18:00:00,2019P144,-1.18387,80.0249,0.1673131464981705,-0.2033634342206846,0.2633445943419932,-2726.9352210055263,2.510999917984009,-3.2909998893737793
2020-07-24 19:00:00,2019P144,-1.14416,80.01674,0.18043305797779863,-0.29388501327483496,0.3448543017547694,-2714.710547065855,1.9259999990463257,-3.115000009536743
2020-07-24 20:00:00,2019P144,-1.11521,80.00551,0.09591536971339998,-0.3725497504071521,0.38469868036645194,-2695.35899525866,1.6920000314712524,-3.2320001125335693
2020-07-24 21:00:00,2019P144,-1.10768,79.99216,0.005617271752176023,-0.4167954322435139,0.41683328331719793,-2707.5145822478303,1.7109999656677246,-3.1389999389648438
2020-07-24 22:00:00,2019P144,-1.11306,79.97801,-0.06191952183393459,-0.45150518435819476,0.45573123514465247,-2704.342999633017,1.899999976158142,-3.052999973297119
2020-07-24 23:00:00,2019P144,-1.13113,79.96237,-0.13632552805842285,-0.47120735179082246,0.49053136289347266,-2717.8167587072994,1.8669999837875366,-2.9539999961853027
2020-07-25 00:00:00,2019P144,-1.16463,79.94692,-0.21392423570285612,-0.4202815346677898,0.47159320076074435,-2737.5187036848697,1.8489999771118164,-2.9579999446868896
2020-07-25 01:00:00,2019P144,-1.21196,79.93464,-0.2605467431632821,-0.3084446169348954,0.40376068046444,-2767.2860307307214,2.009000062942505,-2.816999912261963
2020-07-25 02:00:00,2019P144,-1.26298,79.92657,-0.25805422017783153,-0.20448655043590422,0.32925177275265255,-2787.9046623960076,2.007999897003174,-3.069000005722046
2020-07-25 03:00:00,2019P144,-1.30929,79.92115,-0.22972874158640372,-0.12157694020700677,0.2599158461905906,-2777.023463691451,1.5449999570846558,-3.513000011444092
2020-07-25 04:00:00,2019P144,-1.34958,79.91855,-0.17574103199596006,-0.04276694640064074,0.18086990360875502,-2766.6512060499003,0.824999988079071,-3.739000082015991
2020-07-25 05:00:00,2019P144,-1.37552,79.91833,-0.10182784836445939,0.009082675601440368,0.102232116766779,-2767.249407891776,0.27799999713897705,-3.5
2020-07-25 06:00:00,2019P144,-1.38795,79.91915,-0.045194855723077985,0.023794651579885362,0.051076025957761985,-2768.879629536686,0.02500000037252903,-3.441999912261963
2020-07-25 07:00:00,2019P144,-1.39255,79.9199,-0.001456703081042933,-0.04031992499161623,0.04034623074335295,-2769.7738541750427,-0.3490000069141388,-3.6619999408721924
2020-07-25 08:00:00,2019P144,-1.3885,79.91649,-0.0016341280694357613,-0.19023176231658911,0.1902387809270827,-2768.2206300195776,-0.4790000021457672,-3.759999990463257
2020-07-25 09:00:00,2019P144,-1.39316,79.90735,-0.06803888468304224,-0.30618358123026546,0.31365215644707894,-2768.0118059663973,-0.7239999771118164,-3.7179999351501465
2020-07-25 10:00:00,2019P144,-1.41409,79.89629,-0.1442586330800647,-0.3510510917432583,0.37953579835407136,-2769.356344989656,-0.890999972820282,-3.940999984741211
2020-07-25 11:00:00,2019P144,-1.44738,79.88419,-0.24058447457736565,-0.38149180560715873,0.4510176129078301,-2763.703439709975,-1.0149999856948853,-3.9830000400543213
2020-07-25 12:00:00,2019P144,-1.5044,79.87112,-0.3612884567456077,-0.3707177518731395,0.5176494958284974,-2748.99831421812,-1.6109999418258667,-4.270999908447266
2020-07-25 13:00:00,2019P144,-1.58286,79.85973,-0.4446580111017391,-0.3137557081203428,0.5442089591462567,-2739.5191187520027,-2.117000102996826,-3.990999937057495
2020-07-25 14:00:00,2019P144,-1.67098,79.85042,-0.4745766872907536,-0.2401173746520662,0.5318640669660495,-2747.6687718820294,-2.437000036239624,-3.802000045776367
2020-07-25 15:00:00,2019P144,-1.7605,79.84389,-0.4550387429948096,-0.15996714900502546,0.48233779282479244,-2750.7746793872675,-2.7679998874664307,-3.74399995803833
2020-07-25 16:00:00,2019P144,-1.8412,79.83987,-0.40647085700030106,-0.10493752069340975,0.41979809532659745,-2738.2101229022633,-3.0850000381469727,-3.746999979019165
