datetime,divergence_area_weighted,divergence,maximum_shear,total_deformation,length_scale_km,drift_speed,shape_factor,flag,div_area_wt_stdev,max_shear_stdev
2020-05-11 03:00:00,-6.150298272e-08,-6.150298272e-08,1.9198110157e-06,2.114450730148117e-06,7.541954043858884,0.13595925,1.0,0.0,1.210713270559098e-06,2.3850653269601437e-06
2020-05-11 04:00:00,-3.3141429721749985e-08,-3.3141429721749985e-08,1.854705327625e-06,2.036334717813911e-06,7.541805492447473,0.1422985,1.0,0.0,1.124231567772648e-06,2.269720945456638e-06
2020-05-11 05:00:00,-5.6253379611249997e-08,-5.625337961125e-08,1.1227497126e-06,1.2608168480800905e-06,7.541439697028542,0.1481225,1.0,0.0,7.755522761588029e-07,1.154423416586227e-06
2020-05-11 06:00:00,-6.087070964624999e-08,-6.087070964625e-08,6.740774587250001e-07,8.347387849551766e-07,7.54021939841612,0.154160375,1.0,0.0,6.736366028356485e-07,5.268016008100035e-07
2020-05-11 07:00:00,-6.762387038625e-08,-6.762387038625e-08,7.61492005e-07,9.469917550209633e-07,7.540740970251228,0.16038975,1.0,0.0,7.79277948817826e-07,5.311958327125178e-07
2020-05-11 08:00:00,-8.753740516908687e-08,-8.753740516908687e-08,8.014345496750001e-07,9.691296987542722e-07,7.53981577558709,0.1645595,1.0,0.0,7.276277991548849e-07,5.268280256662904e-07
2020-05-11 09:00:00,-4.3533514066625e-08,-4.3533514066625e-08,1.132841274625e-06,1.2731684406803473e-06,7.539426530847992,0.166183875,1.0,0.0,7.62727300163502e-07,8.539253182688312e-07
2020-05-11 10:00:00,1.3339239803749995e-08,1.3339239803749995e-08,1.3698774475e-06,1.4745727339615015e-06,7.539469876335796,0.165464625,1.0,0.0,6.768468085747774e-07,1.0672788067224278e-06
2020-05-11 11:00:00,2.2570853551375e-08,2.2570853551374995e-08,1.27977455045e-06,1.3746149543126813e-06,7.539762837838357,0.16365675,1.0,0.0,5.930760934486818e-07,9.453550033181814e-07
2020-05-11 12:00:00,3.7284905402500003e-08,3.728490540250001e-08,1.141014891875e-06,1.2322476779110247e-06,7.540019489917023,0.16082575,1.0,0.0,5.095726286406075e-07,6.627537976433956e-07
2020-05-11 13:00:00,5.4560589481249994e-08,5.456058948125001e-08,1.116943741e-06,1.197300479019858e-06,7.5407448888386694,0.157512125,1.0,0.0,5.872251398229481e-07,6.739219516729499e-07
2020-05-11 14:00:00,7.973753626000001e-08,7.973753626e-08,1.362842952625e-06,1.4792329429169132e-06,7.541279490617289,0.15465,1.0,0.0,6.710946030912199e-07,7.867765171362569e-07
2020-05-11 15:00:00,1.213716270875e-08,1.2137162708749995e-08,1.432626048125e-06,1.5417116534019013e-06,7.542247906501066,0.15014525,1.0,0.0,6.692259627164914e-07,8.459660859420675e-07
2020-05-11 16:00:00,-4.207803250375e-08,-4.207803250375e-08,1.473788331375e-06,1.6996512336226709e-06,7.540738897948683,0.1424765,1.0,0.0,1.215356594667945e-06,1.585487612899472e-06
2020-05-11 17:00:00,7.3783070705e-08,7.3783070705e-08,1.7511218271250002e-06,2.0289220877400924e-06,7.54064138638463,0.131356125,1.0,0.0,1.688504168923689e-06,2.1710558368953517e-06
2020-05-11 18:00:00,1.091753270475e-07,1.091753270475e-07,1.7371192557499997e-06,2.0069224862897008e-06,7.542604376929319,0.11713312499999999,1.0,0.0,1.425375792166904e-06,1.474435976293473e-06
2020-05-11 19:00:00,1.0420796227499999e-07,1.0420796227499999e-07,2.013836131625e-06,2.3627444590030246e-06,7.54218924757261,0.10580337499999999,1.0,0.0,1.7198157041680952e-06,1.728444198446654e-06
2020-05-11 20:00:00,2.0039224016500002e-07,2.0039224016500002e-07,1.9439525636249997e-06,2.2729684465601033e-06,7.542978615800807,0.09802025,1.0,0.0,1.6936165636429675e-06,1.846450725742384e-06
2020-05-11 21:00:00,1.8011147504837497e-07,1.8011147504837497e-07,2.166793226e-06,2.5215061630561874e-06,7.545626129826455,0.09179899999999999,1.0,0.0,2.240812034797075e-06,2.8876677009791972e-06
2020-05-11 22:00:00,1.2688259816875002e-07,1.2688259816875004e-07,2.230850951875e-06,2.5984021757719955e-06,7.545208106286138,0.08810325,1.0,0.0,2.8174972801757335e-06,4.026759181719141e-06
2020-05-11 23:00:00,1.34163275868375e-07,1.3416327586837497e-07,1.74386908125e-06,1.9994201659407093e-06,7.546371902925888,0.084762,1.0,0.0,2.0909290901842056e-06,3.0446871865558795e-06
2020-05-12 00:00:00,7.401280435749999e-08,7.401280435749999e-08,1.2757307213e-06,1.4945114091577195e-06,7.547392802350546,0.078969,1.0,0.0,1.2240380364159073e-06,1.2123532605424665e-06
2020-05-12 01:00:00,3.69579877992375e-08,3.69579877992375e-08,1.181431568875e-06,1.3705770371134932e-06,7.547564750671239,0.0726845,1.0,0.0,1.0258664071777098e-06,7.561318093570778e-07
2020-05-12 02:00:00,6.4110057945125e-08,6.4110057945125e-08,1.047641420625e-06,1.1705870782966004e-06,7.547812674536907,0.067288625,1.0,0.0,6.577075058562011e-07,4.396807846343736e-07
2020-05-12 03:00:00,-3.4666394887500007e-08,-3.4666394887500007e-08,1.024659972125e-06,1.1789571936352073e-06,7.548688999925171,0.061898875,1.0,0.0,7.292539880915764e-07,5.904008859553379e-07
2020-05-12 04:00:00,-5.255254628e-08,-5.255254627999999e-08,1.304064398125e-06,1.5411051054848437e-06,7.545833428769792,0.061388874999999996,1.0,0.0,1.0562657947549005e-06,1.0597543055398666e-06
2020-05-12 05:00:00,9.655279606750001e-08,9.655279606750001e-08,1.667361834025e-06,1.8693495609266357e-06,7.545981490971381,0.07057,1.0,0.0,1.1161350433026357e-06,1.3065256837613498e-06
2020-05-12 06:00:00,6.067912197499998e-08,6.067912197500001e-08,3.0607659035000002e-06,3.389814128850942e-06,7.547954112077782,0.097102875,1.0,0.0,1.9225227122918105e-06,2.895849761917653e-06
2020-05-12 07:00:00,-1.0382684691249967e-08,-1.0382684691249986e-08,3.86208077525e-06,4.2742829248721705e-06,7.546402441492435,0.135613125,1.0,0.0,2.4799278077475484e-06,3.8143560630258343e-06
2020-05-12 08:00:00,1.415128091105e-07,1.4151280911049997e-07,3.433765896125e-06,3.7944507541664383e-06,7.547136515530606,0.171389875,1.0,0.0,2.1902386691684687e-06,3.2840789406257374e-06
2020-05-12 09:00:00,2.7512228011499997e-07,2.7512228011499997e-07,3.9424989075000005e-06,4.376703546917067e-06,7.550899760229524,0.208861375,1.0,0.0,2.6065444093985968e-06,4.7407123479381705e-06
2020-05-12 10:00:00,3.0425406318625e-07,3.0425406318625e-07,3.7829358175e-06,4.289917740413467e-06,7.553926326856578,0.24068649999999997,1.0,0.0,2.545095140138509e-06,4.150927384234797e-06
2020-05-12 11:00:00,3.1935314961499997e-07,3.1935314961499997e-07,2.40039732225e-06,2.767025602727081e-06,7.558979086794845,0.256284125,1.0,0.0,1.8573251320937688e-06,2.2590044307977992e-06
2020-05-12 12:00:00,1.3185531302000002e-07,1.3185531302000002e-07,2.4334949460625e-06,2.7862589392883937e-06,7.563363830183294,0.25888275,1.0,0.0,1.764930406492315e-06,2.358473598272891e-06
2020-05-12 13:00:00,-1.6643038238e-07,-1.6643038238e-07,2.8446918162750003e-06,3.234629383012313e-06,7.563063391410291,0.253680625,1.0,0.0,2.1594848895198304e-06,3.4250981615193714e-06
2020-05-12 14:00:00,-2.9949120743125e-07,-2.9949120743125e-07,2.5450918435125e-06,2.966947307983587e-06,7.55919464498246,0.252357375,1.0,0.0,1.9540258701560987e-06,2.758208186421412e-06
2020-05-12 15:00:00,-9.013365878250002e-09,-9.013365878250002e-09,2.578706097625e-06,2.9560266324795466e-06,7.555309592820139,0.2648065,1.0,0.0,2.1352590470969013e-06,2.965327427266138e-06
2020-05-12 16:00:00,1.5080954426125e-07,1.5080954426125e-07,2.6282336914000003e-06,2.9691525477411024e-06,7.558294453729661,0.28663325,1.0,0.0,1.8307799640182994e-06,2.68165631502049e-06
2020-05-12 17:00:00,-2.4004281517625e-07,-2.4004281517625005e-07,3.524112235625e-06,3.920912250431303e-06,7.55964335722784,0.31771387500000003,1.0,0.0,2.4347344356279485e-06,3.4784730079981706e-06
2020-05-12 18:00:00,-4.0386849839999996e-07,-4.0386849839999996e-07,3.951945385575e-06,4.409570216368921e-06,7.555228808565312,0.352247625,1.0,0.0,2.543610106359641e-06,3.684271068441703e-06
2020-05-12 19:00:00,-4.868447861300001e-07,-4.8684478613e-07,4.35587375585e-06,4.844514408134488e-06,7.552088158322894,0.386691375,1.0,0.0,2.6988888804063734e-06,4.6952743827859985e-06
2020-05-12 20:00:00,-6.375200602375e-07,-6.375200602375e-07,4.8265764195e-06,5.3185342691112354e-06,7.545656734727591,0.41994475,1.0,0.0,3.1578541724774823e-06,5.7894850397058985e-06
2020-05-12 21:00:00,-2.1041304185462497e-07,-2.1041304185462497e-07,4.474372664625e-06,4.889103237840326e-06,7.5408779698102295,0.44201187500000005,1.0,0.0,2.928898081874954e-06,5.509649259651251e-06
2020-05-12 22:00:00,-6.871968362225e-08,-6.871968362225004e-08,4.910619360274999e-06,5.390293141485132e-06,7.54274565522627,0.46022012500000004,1.0,0.0,3.1253189951511174e-06,5.7679234541945466e-06
2020-05-12 23:00:00,-5.956564066899125e-07,-5.956564066899125e-07,5.7096480949125e-06,6.387386808829148e-06,7.541223505192741,0.493612,1.0,0.0,4.247573654010445e-06,6.7873661564777605e-06
2020-05-13 00:00:00,-1.014583731955e-06,-1.014583731955e-06,6.9330742021875e-06,7.710493107640531e-06,7.5341675174996,0.554311,1.0,0.0,4.472481242616113e-06,8.18912146765888e-06
2020-05-13 01:00:00,-7.7649172039125e-07,-7.7649172039125e-07,8.80545030215e-06,1.0060461844172161e-05,7.51919713790088,0.617260875,1.0,0.0,6.877170099744961e-06,9.689584961084295e-06
2020-05-13 02:00:00,-3.5298725314e-07,-3.5298725313999996e-07,7.254888547375e-06,8.511400697731394e-06,7.5121904149945795,0.648202125,1.0,0.0,6.4838258022360205e-06,8.071895941235538e-06
2020-05-13 03:00:00,-1.2720177891249998e-07,-1.2720177891249998e-07,3.83148070125e-06,4.46969837295575e-06,7.511323236813598,0.63789825,1.0,0.0,3.0059350802015202e-06,3.518779223175222e-06
2020-05-13 04:00:00,-3.539437622749996e-08,-3.539437622749996e-08,4.584361904750001e-06,5.292458128540127e-06,7.507760833014099,0.6013,1.0,0.0,3.6472047320730594e-06,4.767686809034036e-06
2020-05-13 05:00:00,9.327233611624998e-08,9.327233611624998e-08,4.346516345124999e-06,5.079163936890788e-06,7.505162838340899,0.567380125,1.0,0.0,3.473578711206774e-06,3.928161144553186e-06
2020-05-13 06:00:00,1.39865761465e-07,1.39865761465e-07,3.58885674075e-06,4.157591676804314e-06,7.503788089033124,0.538013375,1.0,0.0,2.788492498649816e-06,3.0996765316863714e-06
