frequency,2019P144,2019O3,2019T69,2019P151,2019P184,2019V2,2019P152,2019P195,2019O5,2020R10,2020R11,2019P209,2020M29,2019P155,2019V4,2019O6,2020R12,2019P127,2020P215,2020T73,2019S86,2019S93,2020P228,2020P214,2019P124,2020P217,2020T75,2020T61,2020P213,2020E1,2019S94,2019S81,2020T74,2020T76,2019S96,2020E3,2020P211,2019P137,2020P220,2019P139,2019P105,2020T79,2019P138,2019P128,2020P226,2020P186,2020P227,2019P103,2020P219,2020P225,2019F2,2020P185,2020P218,2019P102,2019P206,2019P158,2020S97,2019P199,2019P204,2019T62,2019T63,2019P205,2019P198,2019P201,2019T66,2019P200,2019P148,2019T70,2019T64,2019T58,2019T59,2019T65
5.488789237668161,9.025457473874869e-07,4.6308703938581045e-08,2.753893884741177e-06,8.053504406017072e-07,6.710581518482541e-07,4.002418821499531e-06,1.0352072732543207e-06,1.1046052996209396e-06,4.161496304307531e-06,6.959556284238788e-07,1.0685572546146626e-06,1.0255161722174486e-06,8.344066935862015e-07,8.432966866441032e-07,3.1505051624411365e-06,7.439019537329386e-08,1.374479610554564e-07,2.5141042837486964e-07,2.5629650948460526e-07,8.291022624888837e-07,1.997524965138494e-07,2.6562483686043527e-06,5.154110029614489e-07,5.155077776022193e-07,7.724807235808531e-07,2.0781349084501816e-06,2.989272568810004e-07,1.0108409818730026e-06,6.532028412029226e-06,4.770900519231791e-07,5.605085615384266e-07,4.1504774701802257e-07,2.6090372319357653e-07,1.16263041834445e-06,1.451154911057128e-06,3.5570585895382367e-06,7.228690659580588e-08,4.4298266992279905e-07,1.5238331244989194e-06,6.638417211636107e-06,8.164019717247883e-07,1.1026896991509792e-06,2.1730538477971927e-06,3.879792280775119e-06,1.3859582787398962e-06,1.5974274877157297e-07,7.517682050992077e-07,2.6890934857642183e-06,2.486886232960427e-06,7.388833093611119e-07,1.5937972136465342e-06,1.4294716516222624e-06,3.1692120443901893e-06,1.090826246097786e-06,1.1902578088490605e-07,5.024529771862189e-07,2.0917951112110784e-07,1.0566062940021683e-06,9.820777524176341e-07,9.784481134681354e-07,4.203992100813683e-06,6.2479180872051675e-06,3.2007850499762224e-07,1.98254793047594e-06,3.3330881488680866e-07,7.375702710074526e-07,3.5969357973276516e-07,2.475540506133036e-07,3.394776234114477e-08,2.3446320871714196e-06,1.220543697251472e-06,4.5349264700462294e-06
5.542600896860987,6.754332218507667e-07,2.0129790226900538e-07,2.774322714211425e-06,9.054530256971662e-07,5.106444021290563e-07,3.1179328952649407e-06,1.1803003136464527e-06,5.315358969383038e-07,5.454661984390566e-06,1.7972959257459868e-07,4.226994613213945e-07,7.725097516595562e-07,2.809457389394249e-07,2.8759959566397397e-06,4.04221859308502e-06,3.591454821335266e-07,1.9195987694941846e-07,3.0715407164118027e-07,1.7147592546977166e-07,1.4049159899610414e-06,7.657376018974176e-07,9.884019571716145e-07,2.206005014661069e-07,4.1266923242029825e-07,3.536833640268503e-07,4.520510135194605e-06,1.39439170285729e-07,5.482700595693706e-07,1.1374407970973766e-05,5.665826880871238e-07,4.6761483831361116e-07,7.356986984943973e-07,8.968429175562439e-08,2.827793202315239e-07,7.460858273893198e-07,1.045601096953057e-06,6.101626611597658e-08,7.490254206288297e-07,1.102025518365045e-06,6.556760403245686e-06,1.0769053580442138e-06,8.861228273713056e-07,3.1267209632021025e-06,2.4431247078876515e-06,1.2682333914436383e-06,4.956320368273189e-07,5.189184296526592e-07,2.362810479818232e-06,9.798896519977546e-07,6.97479295641992e-07,1.3239999038278647e-06,1.5816988422332924e-06,9.770401011903336e-07,1.4214398433501508e-06,4.2080255162993263e-07,1.2407346039326327e-06,2.510473598933999e-07,6.448665641349886e-07,1.2363065752952172e-06,4.632804487091112e-07,3.3790712718610772e-06,5.798988946347895e-06,6.828199303554208e-07,2.340924867464286e-06,1.5532791254753064e-07,6.983447510509603e-07,4.251165710784921e-07,2.8373255133933617e-07,2.765921437699404e-07,1.5859265367577132e-06,1.9247874563771236e-06,3.473294519398326e-06
5.596412556053812,4.834223783503748e-07,2.53674599440821e-07,2.803478943426596e-06,1.2241426570034842e-06,3.073734713568685e-07,2.539888128282633e-06,1.24228391562774e-06,1.938260808296624e-07,5.400728496028797e-06,9.13711636230117e-07,4.791804791789559e-07,1.0014614843020506e-06,5.10851216771633e-07,7.1053339508818164e-06,3.855899847360356e-06,6.031136280353185e-07,4.89481461984986e-07,4.728968206207918e-07,5.663539929148209e-08,1.6769113162450138e-06,1.223174437737945e-06,3.59087620557944e-07,2.828245691489257e-07,1.1415584117762695e-07,1.3917215045406486e-07,6.792283790858966e-06,4.7053025087612416e-07,5.648833647336338e-07,1.2656468635815721e-05,1.0253134255156693e-06,1.2117046031644077e-06,9.129907328017906e-07,5.1890888986311834e-08,4.982365321853544e-07,1.2059143231289056e-06,9.429604396202692e-07,2.1307392402302964e-07,1.7818794728192567e-06,7.083595974637733e-07,7.494419885878571e-06,1.597636515196618e-06,7.504088506632403e-07,5.744945440997894e-06,2.114504824894254e-06,7.944673818141837e-07,9.996653972231676e-07,4.6698429803617534e-07,1.8675640259499993e-06,1.9227976749606977e-07,8.666714250138546e-07,1.3613710222758622e-06,1.8886097255332524e-06,9.844434573007092e-07,1.377855541517367e-06,1.1591750120332647e-06,1.2638178253670052e-06,3.736528877642229e-07,3.5929567280031264e-07,1.0128247250572324e-06,7.203256596238502e-07,2.619936566619823e-06,4.75300098435847e-06,7.756392930077864e-07,1.9754983345469386e-06,4.6153569181287076e-07,8.26241629215815e-07,5.411822928173791e-07,4.412526033737734e-07,4.809235243822838e-07,2.07308736347419e-06,1.7815126896278875e-06,2.360891354883214e-06
5.650224215246637,5.634626542483593e-07,5.177342282021444e-07,2.005513792738698e-06,1.6587969295295928e-06,2.4653617308186163e-07,3.7060940759020746e-06,7.914377159034613e-07,5.445805269330372e-07,3.6297007108344545e-06,2.552145448536234e-06,1.2872360497538828e-06,1.2288007551758543e-06,1.2022219719090693e-06,1.2200630299509344e-05,2.325932319733716e-06,5.81913546161235e-07,5.92781132378691e-07,6.210819742259534e-07,3.6735168521677956e-08,1.7092501158792184e-06,1.3077917386289263e-06,1.9904816250842167e-06,6.029902137129516e-07,3.199589125710505e-08,1.884290892623313e-07,6.990768403053539e-06,1.1773883080327386e-06,8.1567820505604e-07,9.286257818053958e-06,2.1274385118935475e-06,1.6559119086500481e-06,9.192111934649497e-07,1.5798384640082286e-07,8.677849877381655e-07,2.1780039399871967e-06,2.8451806021874425e-06,3.2529330492783745e-07,2.7484496636758714e-06,5.08278792379238e-07,8.184962453239408e-06,2.087678391400467e-06,7.647527672702897e-07,6.740931264339685e-06,2.2305042589974656e-06,6.893992898768725e-07,1.3055866517401317e-06,1.6369502410413382e-06,1.1245099108409751e-06,4.309478924356324e-08,1.3732033970584247e-06,1.6966196768715497e-06,1.6047406472200602e-06,1.9138282110876516e-06,9.307666411680193e-07,1.2438551158303277e-06,1.2840434351002764e-06,8.813380542148828e-07,5.442952246124621e-07,1.0824599783438893e-06,1.3944726552866285e-06,4.841160337435032e-06,2.5523279571751996e-06,6.018935404997083e-07,1.621267244989274e-06,1.169681362086312e-06,4.763765440666677e-07,7.153917928853379e-07,5.171160755138254e-07,5.150465835999821e-07,1.9644910039347784e-06,1.2678732174256977e-06,4.571890244005835e-06
5.704035874439462,3.2601970342237386e-07,6.047415603387528e-07,1.3120591973072398e-06,2.2439767107194702e-06,2.246872839971163e-07,4.98588721498554e-06,3.2251417419133966e-07,7.617575681233516e-07,2.301059169299678e-06,2.790064162637048e-06,1.82563508892351e-06,1.5596388095170396e-06,1.8846207669612849e-06,1.3482860127391427e-05,1.4162445950543073e-06,4.294016550680657e-07,6.64906253426237e-07,7.433636107973499e-07,7.316574251850402e-08,2.4804730606092982e-06,8.694035727320954e-07,2.8160279392963675e-06,9.976964724323401e-07,6.512843948685313e-08,1.4736256647602914e-07,5.498007224860037e-06,1.4225871779144175e-06,7.240607435940467e-07,4.526181584127786e-06,2.832327224047933e-06,1.6739729105858126e-06,7.010666126453044e-07,3.105478108603344e-07,1.0794315334602507e-06,2.388820516986758e-06,3.892919934553426e-06,3.1300266503981234e-07,2.5128965687489406e-06,5.443639561455429e-07,6.063652314730483e-06,1.7060658737851953e-06,8.211006296719747e-07,8.35778303235828e-06,2.0141100821478478e-06,7.506778192619274e-07,1.0340062749197055e-06,2.503924952230305e-06,9.421970454939184e-07,1.453442834220933e-07,1.510554247332733e-06,1.7620622257778847e-06,1.4717557980204908e-06,2.7933314017843545e-06,6.112269537505739e-07,1.1608129204403117e-06,8.723675296308775e-07,1.1579440658192943e-06,7.282521584925293e-07,7.071216696038422e-07,1.968380200452997e-06,6.4169718674398755e-06,1.5839860180313441e-06,2.8307508719797324e-07,7.626711741913885e-07,1.4696410552410938e-06,6.480289392325868e-07,5.624054419450465e-07,5.874760721409236e-07,4.2543741479150535e-07,1.2501733153896394e-06,4.977173404962706e-07,6.2308974753306e-06
5.757847533632288,4.3889047264581175e-07,7.918644166036302e-07,3.7568953792443033e-07,1.7447881302104982e-06,2.3166539040268782e-07,5.319357538867229e-06,2.8952434509140497e-07,8.664035976359874e-07,1.1680812839119894e-06,2.0611090246311164e-06,1.628164015171332e-06,1.5976553749274345e-06,1.599863889448829e-06,1.1125432209572539e-05,1.0632458866446802e-06,2.2662957012038942e-07,6.461347026217584e-07,5.009985282299714e-07,1.1573669618877022e-07,2.8969150493873833e-06,4.3952129892250046e-07,3.932750235762546e-06,1.5240100359680117e-06,1.2433766212442345e-07,1.2244924520814988e-07,3.7259477655335394e-06,1.0384270364583438e-06,4.468543111359252e-07,4.434306745846346e-06,2.2131492252777495e-06,1.0026529572166936e-06,5.814417520121832e-07,4.3274245198189255e-07,8.407492582532624e-07,1.923271563565537e-06,3.478771346174824e-06,2.8735056025904534e-07,2.0206461120220417e-06,6.06334583429188e-07,5.718768532711576e-06,6.993297881580831e-07,7.235718728808531e-07,5.8216766616484686e-06,2.4263890314784816e-06,9.054354884681364e-07,7.585480255543089e-07,2.490043320581011e-06,1.4291296720338915e-06,2.137421947198219e-07,1.8645171515853145e-06,1.0176566293537615e-06,1.016296609682768e-06,3.0014478046431677e-06,6.017181884832443e-07,5.06873337214637e-07,8.643677085314715e-07,1.0121273014478537e-06,7.548828823803525e-07,3.773827057183541e-07,1.570187044236367e-06,6.067497408212274e-06,1.2060994703783886e-06,3.972911947343899e-07,1.910999822140111e-07,1.0758528994385573e-06,3.111948628352006e-07,4.0529948996865895e-07,6.253802654898995e-07,2.4835883663095775e-07,6.411520557275309e-07,5.011314306606827e-07,5.965142978734835e-06
5.811659192825112,4.220698909699641e-07,7.925502314877967e-07,5.430991406130975e-07,1.5125250327916625e-06,1.5998010692262767e-07,3.808836534911039e-06,4.189805623711133e-07,5.791335296089873e-07,7.978647639545921e-07,1.500902369259582e-06,1.0721300424670211e-06,1.0356199691884038e-06,1.2009829793988557e-06,5.931919878858046e-06,8.825196215135975e-07,2.0968651767556228e-07,5.582908975695437e-07,2.831393390736155e-07,2.4291243036290605e-07,3.3110171222883713e-06,2.375565980107672e-07,3.7616541458643432e-06,2.119802013089087e-06,2.788033843710962e-07,9.629724095706306e-08,3.917463116014556e-06,7.455130322758579e-07,3.1459246900168197e-07,4.590162959400101e-06,1.7309404254880642e-06,4.324403811676258e-07,4.774142050597874e-07,4.3077719671426936e-07,6.730266895377982e-07,1.5210514346448262e-06,2.811066187554651e-06,2.950007235535726e-07,1.2513716373015138e-06,4.909214902358052e-07,4.738336635046045e-06,2.6817997659444627e-07,8.248690689496405e-07,4.826342998862493e-06,3.4368377405242905e-06,1.135657745087037e-06,1.7034033314215143e-06,2.054393740832915e-06,2.1589412345395177e-06,3.779549319940339e-07,2.1638010738713385e-06,5.29610104077719e-07,7.393067144518411e-07,2.081124701511766e-06,4.2291051572886416e-07,3.6987266538060017e-07,7.768307662529194e-07,9.107192317710048e-07,9.073911689693436e-07,8.991553924924388e-07,1.1405436051282501e-06,2.743057321606731e-06,9.81386454316288e-07,5.005053151932266e-07,6.33899177204859e-07,6.793350208600581e-07,2.8517052175400294e-07,3.1179422063319516e-07,4.988633388575752e-07,2.007461821938247e-07,4.953415339789854e-07,5.67232124440404e-07,2.6191292399596527e-06
5.865470852017937,6.526075476613945e-07,6.89388174130219e-07,6.017678230899671e-07,1.762303032393176e-06,2.4299277099236646e-07,2.037563740117664e-06,6.337597639088621e-07,7.43267649537041e-07,8.341786640830268e-07,1.5938318331534574e-06,9.638595619713013e-07,7.167912156344559e-07,9.339061264304956e-07,2.563287642122708e-06,8.612910650576122e-07,2.3469374359301782e-07,4.2894706540785683e-07,1.2255148753412438e-07,3.5068801592915965e-07,4.2739296666833655e-06,2.671210137818495e-07,3.67549132331639e-06,2.3211801768748554e-06,6.034640923370507e-07,1.0494854178385296e-07,4.362436177946392e-06,9.171349114891307e-07,4.0177515978422323e-07,5.215018449372132e-06,2.179992667626707e-06,5.443505661623808e-07,4.441073097309274e-07,1.2752994756491186e-06,4.6300872160823195e-07,1.7824876816123963e-06,3.038600377878196e-06,3.9141020252739625e-07,1.4214855634212728e-06,1.4370175492500575e-06,5.8503329185780524e-06,2.7262358115565616e-07,1.2874103222632743e-06,1.8957253640107734e-06,3.2968869054591206e-06,1.7896419805239782e-06,2.530838750433372e-06,2.515679551055212e-06,2.6897822950705844e-06,3.1932769592999923e-07,2.94125937722558e-06,2.7872075765612976e-07,4.062083229975721e-07,1.2038076237374665e-06,3.2589536793335244e-07,1.411744188983534e-07,1.374817273024641e-06,1.1824421524963212e-06,2.5696594447504115e-06,2.1452585425215366e-06,8.045187730507154e-07,8.906066739994576e-07,1.0011694270916583e-06,4.405725515428007e-07,2.137400099183908e-06,1.0726184372172065e-06,1.4614696707449173e-07,2.1744299655255017e-07,3.3728194773238665e-07,2.9858640289646055e-07,4.6885471012064566e-07,4.451757292751904e-07,7.559791273294921e-07
5.9192825112107625,6.430028020225551e-07,8.403752560504628e-07,9.870858508710529e-07,2.080223272190004e-06,6.0347489235543e-07,1.0443455126341423e-06,5.217427439002474e-07,9.991789608202098e-07,3.5192155588995366e-07,2.3612712015937614e-06,1.2429138609179047e-06,1.5345304898957607e-06,1.2783879560064303e-06,6.503652116664477e-07,3.572950343982135e-07,1.9736373313025498e-07,1.2959473776653323e-07,1.801003117327033e-07,5.025470283045271e-07,4.7388038366229235e-06,3.274444776559404e-07,2.562558138450367e-06,2.308557956588732e-06,1.3031971010310847e-06,1.0509971096168909e-07,4.080179753064189e-06,1.3508399167594112e-06,6.103351572349867e-07,5.83119434662133e-06,2.9894540653061398e-06,3.2172727430261646e-07,9.873142798316808e-07,1.7462637013592924e-06,6.40346045224485e-07,1.9407894107328576e-06,3.119104478068706e-06,8.018812538227656e-07,9.92150987929686e-07,2.6160577325716263e-06,5.564884252709676e-06,2.8037342340585043e-07,1.7078753006419707e-06,2.540209220691991e-06,2.5248208992746674e-06,2.3880338701637705e-06,2.3326089479568638e-06,2.8365018146410704e-06,2.5170865841145075e-06,4.298904485506169e-07,2.910629448996357e-06,5.66081515609182e-07,2.3278415140630418e-07,7.350293667191944e-07,1.238385892374161e-07,2.150762542562839e-07,1.7672202073962157e-06,1.626246281486465e-06,2.7702392487814927e-06,3.0990495291300605e-06,1.0394283116802732e-06,1.196845701400898e-06,1.9963201923474464e-06,2.4739249507726247e-07,2.6601918652956687e-06,1.6127020403937227e-06,2.0021608881711476e-07,2.544629399151564e-07,1.881996605995876e-07,3.2327728296955256e-07,2.5082857749016934e-07,3.1187295014732683e-07,1.1465674444507344e-06
5.973094170403588,6.210944448708345e-07,1.3578038761560354e-06,1.0780627842864958e-06,1.6763872800670746e-06,1.4709103202950158e-06,1.7527905629530063e-06,3.8811512512643307e-07,1.35692901557799e-06,3.562696984009196e-07,1.2900139609532837e-06,1.1092333779146693e-06,3.0817286011754345e-06,1.1070381193847923e-06,3.880067766313247e-07,6.174794424546051e-07,3.0299804816663596e-07,2.3096108862935345e-07,2.2888954442498657e-07,5.479030992356515e-07,4.293515776241389e-06,4.756636521828341e-07,1.122490078650208e-06,1.536070830274962e-06,2.1838273594101477e-06,1.1158497585401781e-07,2.765941996374069e-06,1.1142664405164899e-06,4.734467791422656e-07,6.168930986021714e-06,2.4782956745203627e-06,3.0260045971550074e-07,1.7425287353784137e-06,1.844432747511848e-06,4.977799546558781e-07,1.186189591913178e-06,1.909377407456704e-06,1.278697444983012e-06,1.184563864917775e-06,2.825869284417359e-06,5.354904233006244e-06,4.1190514935870624e-07,1.4204167047270965e-06,4.038259426264315e-06,1.0480346096546273e-06,2.225677290390074e-06,9.758929110825076e-07,2.156286089763006e-06,2.6422478520922557e-06,3.415872101417245e-07,2.06505076725681e-06,1.1878831988910491e-06,4.073821273548e-07,6.478270317143411e-07,5.942621311284995e-08,2.2595648128019e-07,1.857798772211527e-06,1.1591753217523484e-06,2.3682837724177103e-06,3.2003864085403064e-06,7.03546672914509e-07,2.1510133794331576e-06,2.9411405231259786e-06,1.4918379666373927e-07,2.3962363558602287e-06,1.50638261128548e-06,1.4978756263832503e-07,1.8500422233814047e-07,2.3419567819118808e-07,3.800528538314786e-07,2.777117827126978e-07,3.731721657814999e-07,2.113015090306114e-06
6.026905829596413,5.094453062427181e-07,1.9856979093902313e-06,1.2935140613087321e-06,1.004945523235269e-06,2.0813920902250994e-06,3.7278101843946142e-06,1.6739208801708349e-07,1.5656877202773586e-06,4.260609403886174e-07,1.0399547976903675e-06,8.525373263855873e-07,3.35839099255104e-06,9.303676180493548e-07,4.816450715722262e-07,7.760717262551855e-07,3.421024889937448e-07,4.535833067781354e-07,4.6668380959748385e-07,6.277932233577316e-07,2.231061418320954e-06,3.831738546385589e-07,1.6602227181429815e-07,1.7093232877377297e-06,2.334537202778597e-06,2.0705469560251754e-07,1.5213772649772379e-06,8.425501176967179e-07,4.4832339264989334e-07,4.823899710167247e-06,1.2192700632096665e-06,2.5292313177298506e-07,2.1278505047929e-06,1.1947580633132813e-06,4.303260471753422e-07,6.316973714328867e-07,1.2788245485592519e-06,1.2773512175227197e-06,7.606321212169848e-07,2.0627510504326476e-06,4.346831099852471e-06,7.115578748897991e-07,1.3605352633838182e-06,4.083406703481246e-06,9.149811256781315e-07,1.8400832423071328e-06,2.699796737922303e-07,1.1066499731400711e-06,2.4998481176441827e-06,4.047197125627099e-07,1.916594820290784e-06,1.4824730948462935e-06,2.6247255727063307e-07,2.682146622931491e-07,6.314941757079049e-08,5.442691549090748e-07,2.2469394434175827e-06,7.963681420489604e-07,4.424929391917762e-07,2.6358469670763232e-06,5.830042071307596e-07,3.2313972788362538e-06,3.780240480347488e-06,1.5084406548219788e-07,1.5630071092239714e-06,1.0097880905435155e-06,1.5031803820272541e-07,4.7154876575522705e-07,3.3059299794368525e-07,2.959965691985233e-07,5.825003639748258e-07,5.641233500421934e-07,3.3867767225511118e-06
6.080717488789238,5.590519571930664e-07,2.3810360228807234e-06,8.331585028861159e-07,9.239691838916567e-07,2.086605557003095e-06,3.7418233417542047e-06,2.2100591880248998e-07,1.2979516147083122e-06,7.537714231381122e-07,5.209462812003354e-07,8.51726333032744e-07,2.4100223476863936e-06,6.400225162792286e-07,9.669142796516032e-07,1.1630365624725374e-06,3.4343103497281235e-07,5.698046595119316e-07,9.445141556527312e-07,5.491459704836315e-07,1.1488062391770227e-06,4.042246579425933e-07,2.1343078323706145e-07,2.376730556142992e-06,1.7081746613169823e-06,2.1789964645846307e-07,8.787724300586569e-07,3.620726560804975e-07,3.664255622426111e-07,2.6688719941268303e-06,4.925293394407745e-07,1.9966353514853344e-07,2.0419925321662244e-06,1.1286590695557158e-06,1.668909628839702e-07,2.182828535529257e-07,1.4866742830442527e-06,8.341274509038107e-07,8.005981141064238e-07,1.415454851820682e-06,3.6957063540196457e-06,6.494607900869643e-07,1.3326127146503618e-06,2.374753460289492e-06,1.9886639880414736e-06,1.3241293506074597e-06,2.62345102799662e-07,1.4962617782751235e-06,2.335709573111282e-06,2.3264140871364185e-07,2.162333705788792e-06,1.1953282396062332e-06,3.464319881079098e-07,1.5490729692799555e-07,4.236472654046437e-08,4.528860829720227e-07,4.257397257045927e-06,7.082555464486394e-07,2.605055972435738e-07,2.4724679277499073e-06,4.685674574165232e-07,2.976919267808838e-06,4.955117510885496e-06,1.290882201494899e-07,1.7645392230099426e-06,4.6944455299870753e-07,3.2443085480414044e-07,5.321952734369563e-07,2.2204272412757974e-07,2.460367577774335e-07,6.110118344240201e-07,1.2703670665388842e-06,3.3169461117037925e-06
6.134529147982063,1.0551147278781921e-06,2.263032024349455e-06,5.531063823407612e-07,1.3404867985157798e-06,1.183822336842956e-06,2.596438565308968e-06,3.8789353744036876e-07,1.0202838888312413e-06,8.571345199844595e-07,9.633390848155047e-07,6.074689463012184e-07,2.3679683849179954e-06,6.898094512675531e-07,9.4479375974152e-07,1.1784287420318746e-06,3.3197179663928655e-07,4.96619858374628e-07,1.3016685154385862e-06,3.565956863933387e-07,1.7857175769633083e-06,2.7870429629671706e-07,5.34474849858917e-07,3.196915762639189e-06,6.697028334915888e-07,1.9552316602184317e-07,5.604848129917012e-07,3.7284348436700665e-07,4.64385894019427e-07,3.5740136216613627e-06,4.207872457212474e-07,2.0317849824555088e-07,1.977451698087826e-06,2.2422369038932424e-06,4.3927156932485367e-07,4.2317178971816713e-07,1.275940359677301e-06,2.878518484663622e-07,4.4229477896412423e-07,1.0855210847958803e-06,4.0890327089555385e-06,6.763743182148918e-07,1.8933062669664155e-06,8.705936069042616e-07,3.631535614848292e-06,1.4673970371254886e-06,4.531601004547309e-07,3.035895991304258e-06,1.5657211474983974e-06,5.302744279222451e-07,2.7458860736242595e-06,4.718050630301612e-07,4.932587353185131e-07,3.187236659036783e-07,2.0216567756645093e-07,5.528970337041976e-07,5.848411355551896e-06,1.5087701602063447e-06,1.1385562591261743e-06,2.9523921126216943e-06,5.565289155771707e-07,2.2426733106681215e-06,5.318970643139537e-06,1.0483936662914665e-07,2.5392051320905785e-06,4.945833022259604e-07,3.515628800517511e-07,5.883733575193158e-07,1.7347978497655712e-07,3.054012153683437e-07,5.508370382242787e-07,1.901928366355768e-06,2.621585917734273e-06
6.188340807174888,1.1880282778530743e-06,2.0885792508147154e-06,3.7359595098221457e-07,1.2556039466214645e-06,5.416374258525198e-07,1.182527300187863e-06,9.116864650438854e-07,4.93849490508474e-07,7.24746821960719e-07,9.067354822044147e-07,4.730731056258057e-07,2.7959050553700014e-06,6.161844958356239e-07,7.607965399774052e-07,1.0031711670615891e-06,3.745106845206844e-07,2.865566658666331e-07,1.0888936635740044e-06,1.2934792408615865e-07,2.527284254415626e-06,1.8431355413027093e-07,6.391945114714299e-07,2.728915778302582e-06,1.5995258843165613e-07,7.141728787198153e-08,3.6885218537685656e-07,2.3483191316291665e-07,5.308054656605211e-07,5.197427718968223e-06,5.122115427110763e-07,3.331668420743068e-07,2.4167957256183386e-06,2.6693818842255566e-06,1.3371174440054615e-06,6.428988582061592e-07,8.91281505734205e-07,1.7840647018069018e-07,4.3604367734231437e-07,9.072604092917015e-07,3.992648028564717e-06,4.866016807910987e-07,1.6952473236485294e-06,1.0615211399261554e-06,4.7192405544456876e-06,1.2898869390622301e-06,3.704910871235349e-07,4.3916080328888534e-06,7.411331547785091e-07,9.404351678978652e-07,2.1323030240436873e-06,9.001054935338262e-08,8.992022818730141e-07,5.754926017836665e-07,2.4236167222018593e-07,7.162466818812158e-07,5.738396623994517e-06,1.4536587522970956e-06,1.4441561569912292e-06,3.3804947138177543e-06,5.095424858831405e-07,1.064950469228912e-06,4.0493271951992645e-06,5.801312200202225e-08,2.2914823132206844e-06,3.0180550254616485e-07,5.799243504890728e-07,2.961391769938485e-07,1.2961992968815034e-07,3.037865654363663e-07,1.8359650095217646e-07,2.1734284207887926e-06,1.33656272941495e-06
6.242152466367713,1.0635291678915804e-06,2.0737452529449355e-06,4.612489067552525e-07,1.4349822830623582e-06,2.234403325093806e-07,1.6452111679590536e-06,1.470503874919987e-06,5.67993543479762e-07,3.271192275102883e-07,8.430497270363462e-07,5.548859468650082e-07,2.799888144609477e-06,1.0082702578870455e-06,6.809569599846109e-07,6.914609776638103e-07,7.567027699995572e-07,4.988810129005569e-07,7.349888987817618e-07,1.2163128857189606e-08,2.708485736818161e-06,3.947661610633629e-07,8.690933322715801e-07,2.0889107867952314e-06,1.342661562377238e-08,6.867703579486672e-08,4.859306892198267e-07,2.952507738235459e-07,3.038496493172804e-07,5.477398936504473e-06,3.966864692536141e-07,6.87496640608984e-07,2.77956965607985e-06,2.280380139447106e-06,2.334081462209644e-06,7.234680247762647e-07,6.973758162338991e-07,8.014600796864722e-08,2.791603103120913e-07,6.32348705478143e-07,4.272333563275811e-06,5.403138061638355e-07,1.4977191373824425e-06,9.561650528939032e-07,4.372655033774813e-06,1.2928813896196265e-06,4.252317651538656e-07,4.273838409977599e-06,4.0449366172605556e-07,9.394751323096606e-07,1.5652527338748373e-06,5.755960119225137e-08,8.799861052405095e-07,8.160439837304631e-07,2.731592866802592e-07,9.187424379899271e-07,4.040521437944002e-06,1.1075912091205355e-06,1.2368666759879198e-06,3.173225876356691e-06,7.653219545830612e-07,7.911987413883709e-07,2.2330317565817232e-06,9.053487321310772e-08,1.8041303778662375e-06,2.955242164488182e-07,9.890218390749604e-07,2.6772157201020114e-07,1.1883351887976626e-07,5.846070564714126e-07,1.239020024241387e-07,1.8415563857959028e-06,9.353183990933122e-07
6.2959641255605385,4.848370341506899e-07,2.0551876172414325e-06,1.2693406316176644e-06,1.6852100606292219e-06,4.498339233363091e-07,1.920959240557245e-06,1.4273665710717918e-06,3.835141399277969e-07,1.4930600411140282e-07,5.718266335050263e-07,1.7204499609771809e-06,1.3511314102150025e-06,1.5970052712190792e-06,1.1620309471587928e-06,3.2277055720578626e-07,7.95770813825926e-07,7.351908616250357e-07,5.040022595787222e-07,5.971866014972543e-09,1.8866706742179052e-06,6.816064200676463e-07,7.340719533377382e-07,2.055413199405722e-06,1.454644502151194e-08,1.5614652082564664e-07,4.910622556794496e-07,6.13571823388678e-07,9.583603697773824e-07,3.807862066385029e-06,7.930982532794125e-07,7.749988055727356e-07,2.477647558934841e-06,9.979557276515778e-07,2.480435521021828e-06,7.946679127018007e-07,1.7937731325579214e-06,2.980410706881306e-08,2.7213622807598693e-07,1.1141061168882835e-06,3.3011854155167735e-06,4.313864691393962e-07,1.3176286968877375e-06,6.817590919116481e-07,3.298678193915378e-06,1.3322454731275812e-06,2.3707070617458539e-07,3.1876234468757947e-06,3.932225299832245e-07,7.677101364936849e-07,1.441943987699997e-06,1.9064875624966777e-07,5.921496664851592e-07,9.307880367613335e-07,1.3165119967283668e-07,7.936778644489034e-07,2.753569069553864e-06,6.954950189203153e-07,4.132506259481607e-07,2.522178058471939e-06,1.4897626611461656e-06,1.8152412803584983e-06,1.8078110391345505e-06,8.104376629479791e-08,1.0992513456800728e-06,4.933584748896785e-07,1.0817856402100703e-06,3.099037299098031e-07,1.4236585490801158e-07,5.955342809495374e-07,1.6552388889084722e-07,1.1753870761391808e-06,1.7425565875726142e-06
