frequency,2019P144,2019O3,2019T69,2019P92,2019P192,2019P151,2019P184,2019V2,2019P152,2019P195,2019O5,2020R10,2020R11,2019P209,2020M29,2019P155,2019V4,2019O6,2020R12,2019P127,2020P215,2020T73,2019S86,2019S93,2020P228,2020P214,2019P124,2020P217,2020T75,2020T61,2020P213,2020E1,2019S94,2019S81,2020T74,2020T76,2019S96,2020E3,2020P211,2019P137,2020P220,2019P139,2019P105,2020T79,2019P138,2019P128,2020P226,2020P186,2020P227,2019P103,2020P219,2020P225,2019F2,2020P185,2020P218,2019P102,2019P206,2019P158,2020S97,2019P199,2019P204,2019T62,2019T63,2019P205,2019P198,2019P201,2019T66,2019P200,2019P148,2019T70,2019T64,2019T58,2019T59,2019T65
4.95067264573991,5.6351294717006575e-06,1.5685862162158342e-06,1.8323288587907759e-06,9.020542725887804e-06,5.208431541245163e-06,7.012846734661704e-06,3.1742314559086236e-06,5.446666443228836e-06,4.23195078760095e-06,5.240296324641998e-06,3.914931847194672e-06,2.8624171061356184e-06,6.62894434354317e-06,1.7858342365055527e-06,7.393705884818397e-06,3.8410336399130125e-06,3.5926649034648472e-06,2.738865097643997e-06,7.988848079576057e-07,6.336255731375062e-07,2.104889144093016e-07,5.13484327407597e-06,2.9191915690806064e-06,7.0027521751285355e-06,6.58819507821609e-06,2.4509183622904705e-07,1.3530198566266399e-06,6.7400667271468986e-06,3.941646792149679e-06,1.7773115135207402e-06,9.020463070341461e-06,4.010688752125863e-06,1.1483236820047582e-06,2.1907156842346635e-06,7.61283117030783e-06,1.4724262975647424e-06,1.0067435111396102e-05,4.527335859483884e-06,3.824313751199331e-07,1.992274710459447e-06,1.057210646205897e-05,1.0014138837829592e-05,1.3810435066150571e-06,7.611377747527367e-06,6.860183404878539e-06,1.9456512945326368e-06,8.809587659378407e-06,7.837775896681871e-06,3.5449272803268205e-06,4.557266858112641e-06,3.5316423023639892e-06,1.1638467506281191e-05,2.6060088555770862e-06,1.6729235795084366e-06,1.6178968908770822e-06,1.8123065148175108e-06,1.588166417170619e-06,2.8645202703377475e-06,4.7957453946503365e-06,2.2685228574808714e-06,7.55809874077849e-06,7.030038072119909e-06,9.168448297254783e-06,5.116625053945042e-07,3.905553220200246e-07,3.8643913762431474e-06,3.6250119219517236e-06,3.5896435619860483e-06,2.3462453068896674e-06,7.224549251086842e-07,2.7069557461232584e-06,6.009180368448411e-07,1.0985805661569613e-06,9.19630853975087e-06
4.896860986547085,9.229388679044774e-06,1.6196790565169075e-06,1.315905232486027e-06,2.0395826353652962e-05,1.1308932474241869e-05,6.089844749669581e-06,4.02897777594778e-06,1.0184107926966783e-05,5.230793206290903e-06,5.711789456262208e-06,8.813564687446144e-07,2.375252578445361e-06,5.333116094177272e-06,1.9732225733972843e-06,6.459218721024548e-06,5.67282944348946e-07,5.90101370509167e-07,1.7626456839750837e-06,1.170117686143509e-06,7.11546900455998e-07,1.6652366766654383e-07,3.5681496736284356e-06,1.6104946765255427e-06,6.008975368064464e-06,5.6692316685662694e-06,2.2592181639238322e-07,1.336422765927772e-06,7.638292375929947e-06,2.847816744028447e-06,1.3879690695788077e-06,9.65356249277635e-06,3.385423646149677e-06,9.63395389631293e-07,2.311981572746657e-06,5.827067109263051e-06,1.5358545890290718e-06,8.568386074051128e-06,5.286158600990965e-06,9.208591607881231e-07,1.8381900855312696e-06,1.0112707493763076e-05,9.200643016879516e-06,2.798790359528355e-06,6.169002804237957e-06,7.851705849053156e-06,8.972775311280459e-07,7.2510572449161155e-06,6.676030197150089e-06,3.397444936986185e-06,3.186303826836815e-06,3.150467857967002e-06,9.085494471936572e-06,3.7842998820260587e-06,1.533608730156958e-06,1.8768088471039318e-06,3.90002407678648e-06,1.4937725679805068e-06,3.4646820043197655e-06,3.168383258858449e-06,2.438816015376376e-06,6.87919899613233e-06,5.947528582887392e-06,8.258377409565596e-06,3.2837548948272393e-06,5.056899755121049e-07,2.644216122912222e-06,2.7260704387354823e-06,3.0716673782529408e-06,6.782240165370727e-07,5.91862419283528e-07,1.773857825182334e-06,6.394651201935303e-07,1.08360693797306e-06,8.299506300232806e-06
4.843049327354261,1.4330046320783438e-05,2.7842190164259677e-06,2.738678827638042e-06,2.617678897455935e-05,1.693218253104925e-05,2.251794091990537e-06,2.834009392820552e-06,1.2833183406510242e-05,3.336621938171148e-06,6.201326402156588e-06,3.4707334930588306e-06,1.3150968527611668e-06,1.9440908080168876e-06,3.09362426904522e-06,2.78722573568648e-06,2.081546373819594e-06,2.2566819330094744e-06,2.7921638579785664e-06,2.5947500331559837e-06,8.041891240730311e-07,1.90195220171246e-07,2.7863314043705743e-06,2.3677689278137925e-06,5.949411092124022e-06,2.2890815477256966e-06,1.954134132264047e-07,1.6209808374756434e-06,7.796236594104752e-06,9.283247635879811e-07,9.044198881849424e-07,1.0850199724260287e-05,1.225065458895377e-06,2.3456271425535886e-06,2.765607616514151e-06,2.7176690562046557e-06,1.255488490863915e-06,3.7625525668918226e-06,4.595872949609021e-06,1.2409057627842426e-06,1.8762207538175741e-06,1.1402893057623626e-05,9.523478826429126e-06,4.809432989176895e-06,2.824009383381533e-06,6.4073831953206485e-06,9.142186992701949e-07,3.4991345193564874e-06,6.441688974196429e-06,2.4007293435289073e-06,1.29583015767646e-06,2.5194122898423747e-06,3.638701348313928e-06,4.809334295567631e-06,1.4405247050747648e-06,1.5372003020198126e-06,4.887963094973987e-06,2.1151632714689864e-06,3.995955670230344e-06,1.0827637786815506e-06,2.043592588836492e-06,4.895985684608028e-06,2.4326822742383215e-06,9.99334183184362e-06,6.506427671641508e-06,1.3552727568351572e-06,1.3412705390184165e-06,9.599404935221437e-07,3.133862288130829e-06,1.3440711464515913e-06,1.2093995408118667e-06,2.8346175210425734e-06,8.756721006506492e-07,1.4650413109637931e-06,9.923035920016601e-06
4.7892376681614355,1.5865866086439486e-05,3.2655201054294244e-06,2.7563374714898335e-06,2.3371314985233223e-05,1.5357412876382753e-05,1.3053843139587858e-06,3.292685805385014e-06,1.2289625486584709e-05,4.1301711662954295e-06,5.716745158371462e-06,7.048095617031704e-06,5.574071066920906e-07,1.0317725552354138e-06,6.400615853558832e-06,7.804668703832164e-07,4.167466252191812e-06,4.970555381577771e-06,2.0732126049044168e-06,3.849081128949484e-06,4.6773380321743574e-07,3.186724368000969e-07,2.0570975313959322e-06,1.821751113448062e-06,5.769483788643921e-06,1.446890888293108e-06,1.6469815911131784e-07,1.6589027765908443e-06,5.8824512323881835e-06,6.521493818018114e-07,1.6113664422066775e-06,1.1985428485390315e-05,1.7041106390591846e-06,3.382305737611626e-06,2.8150178641693115e-06,2.613741193722004e-06,2.2058527845757933e-06,1.173787613834833e-06,2.8092376485564286e-06,1.0303427943429394e-06,2.551203818803326e-06,1.6108074753899315e-05,1.0698349888279331e-05,4.817210477315233e-06,1.7134440874632323e-06,5.664457724246909e-06,9.969474061248348e-07,2.5300698118071385e-06,4.6436165941099785e-06,2.1686188162183917e-06,7.998123587358062e-07,2.498313786354749e-06,1.5515278920175281e-06,5.5235041315978905e-06,5.264052190917525e-07,9.118613747478174e-07,4.538264384973727e-06,2.9785511966210197e-06,3.1477594782807697e-06,1.719017040238543e-06,3.4335021555659727e-06,2.927940519175073e-06,7.513756468366686e-07,1.2421196754793417e-05,6.341587425891299e-06,1.7756829129313473e-06,1.408633633236197e-06,7.222526552878647e-07,3.0009860443441808e-06,1.198234805813621e-06,1.8633818506586575e-06,2.1824513096476818e-06,9.970106414598492e-07,1.269215158255588e-06,1.2204520018798e-05
4.73542600896861,1.264258532149104e-05,3.4391750206967876e-06,3.1434480067039984e-06,9.784693175025507e-06,1.060424276402196e-05,3.048315095922135e-06,5.257433774526082e-06,8.837029660518135e-06,6.9891830599068085e-06,3.325827722342416e-06,8.364744682651083e-06,1.525667873980907e-06,3.118588329162922e-06,7.58420809426864e-06,1.881190264756728e-06,6.554525436702971e-06,6.625464128297721e-06,1.8288996692854805e-06,3.240383368985043e-06,9.764989331714356e-07,5.137851691536701e-07,1.964707243431621e-06,1.3521851501857804e-06,5.7274856788088976e-06,3.280373527569629e-06,1.575924803995624e-07,2.170261580188706e-06,5.15873856906893e-06,1.76633041299211e-06,3.019959360688505e-06,1.2509682405867997e-05,2.4481637460139478e-06,2.8534424901489662e-06,2.673488972669581e-06,4.815781594064167e-06,4.7490631214826075e-06,2.225381741948125e-06,4.047304501140925e-06,4.3390831211782706e-07,3.755630142970106e-06,1.1296447222615047e-05,6.740857816879114e-06,3.4310201801169424e-06,3.2195426088124785e-06,2.7185374107299297e-06,1.3827639736537616e-06,4.15922952358199e-06,3.6126974151626077e-06,4.976855360482987e-06,1.1705423875008842e-06,2.8060692290026556e-06,3.0120397611352786e-06,5.130556401861939e-06,1.18132256018159e-06,6.378327095781183e-07,3.0713173072047697e-06,2.6540855375416764e-06,5.013038878814545e-06,3.601865465622656e-06,5.646606251107646e-06,4.230104163133638e-06,2.3518720218572947e-06,1.1848440064994003e-05,4.433151546592341e-06,2.2518791250365088e-06,2.5002769798995876e-06,2.074662474236953e-06,3.3357500050613427e-06,1.2937615726296434e-06,1.7590882342483559e-06,1.966957241895383e-06,9.970914382262637e-07,1.7303780174926083e-06,1.1455926717642318e-05
4.681614349775785,7.103856686506445e-06,1.4327809278788367e-06,3.1726342008480188e-06,1.3738201378364984e-05,2.0080526577262836e-05,3.2338705433689308e-06,7.563809635960041e-06,6.877813190618811e-06,1.2533315221205067e-05,8.803960627381317e-07,7.912513339783828e-06,1.6429178620085357e-06,3.5771684972880477e-06,7.571615956700756e-06,2.633567003301387e-06,5.420815293803981e-06,6.89600328041836e-06,7.626506502545772e-07,1.4330818267153166e-06,1.1486663192245461e-06,5.601870210218299e-07,1.181674722300992e-06,6.256824918814892e-07,3.2288591188930063e-06,3.7344525164247677e-06,2.933411979981953e-07,2.5093033151582576e-06,5.911584918792562e-06,2.0759933699794374e-06,3.905638198303562e-06,1.1333137666019805e-05,2.755415030200273e-06,1.1326911257929447e-06,9.636858090034896e-07,4.351665685899337e-06,5.063081907579884e-06,2.8333512436273983e-06,3.3302027557767934e-06,8.431493113288588e-08,6.945196196463255e-06,1.4022730823232286e-05,6.81405293126139e-06,1.145950629323111e-06,3.3305709270535177e-06,1.9909985903729328e-06,1.1462975676243648e-06,4.3874120182546375e-06,1.8124389204474466e-06,4.7515374504246204e-06,1.953892762627003e-06,1.754504922994702e-06,3.3288892639885177e-06,3.1346150925905396e-06,4.552011575021139e-06,1.182028510508018e-06,3.640755784972795e-06,1.3915850358151485e-06,5.455495803109476e-06,3.4799063349214044e-06,5.285667443190121e-06,3.081369951880279e-06,3.0662317676028318e-06,7.03311687685391e-06,7.69564882241656e-06,1.7553780238091138e-06,2.090763119989418e-06,2.3817192287727866e-06,2.3068676506944015e-06,8.670411534150212e-07,8.416179661595191e-07,8.963957129876718e-07,7.34021192780185e-07,1.5761901077862368e-06,6.715676200745551e-06
4.62780269058296,2.846399363519382e-06,1.6732893014338333e-06,3.6269574688328223e-06,1.7027007073272196e-05,2.1258673470794275e-05,4.073021828899076e-06,5.999505507509173e-06,5.773182444176294e-06,1.9492463144168994e-05,2.070185378891696e-06,4.682391324678181e-06,3.593961607625968e-06,3.6899867620435327e-06,1.1572762849181106e-05,3.8668820866746006e-06,3.586293320641043e-06,4.435791407817381e-06,4.0268303551088125e-07,4.034168760195535e-07,1.310897140790218e-06,4.743817576089398e-07,1.592409997031352e-06,3.5634692387244933e-07,3.220766976123138e-06,5.342077468518886e-06,5.480013261369874e-07,2.110265050370973e-06,1.392122067788588e-05,3.32532111773277e-06,5.038925646236792e-06,1.6912025647893362e-05,4.946948179806535e-06,6.691384336700481e-07,1.7323354783723265e-06,4.89157494676671e-06,6.307009611145946e-06,3.519217288327269e-06,4.02077459368533e-06,4.166494502776058e-07,7.063736350545831e-06,1.4210523272155316e-05,5.189142014741378e-06,3.4584467178348837e-06,4.262108505648112e-06,1.5619071840394855e-06,1.009287007582681e-06,5.6639436346122614e-06,2.905427753237213e-06,4.7352266358507185e-06,2.685999659352644e-06,2.366286260421741e-06,4.47660653513959e-06,4.168808150803169e-06,1.0610251213977185e-05,3.651441444696109e-06,3.6645608916998793e-06,1.340227175009326e-06,5.7795302818282995e-06,4.293216473210681e-06,4.707394266257391e-06,3.340131442470485e-06,3.825662328272205e-06,4.2891468290439895e-06,1.28727846605102e-05,1.5189111379878005e-06,1.7913194691007958e-06,3.376158049515607e-06,2.3680614182559867e-06,8.07822553481344e-07,6.119415958072813e-07,3.9735794922837674e-07,1.9005731771678411e-06,2.8136193508052955e-06,4.026040579274745e-06
4.573991031390134,3.204055058852561e-06,1.5658372692500773e-06,4.098998789727462e-06,2.842442519462845e-05,3.575299931004965e-05,3.260703649986931e-06,4.3246494898433555e-06,6.10371124645552e-06,1.8028263846620812e-05,4.085379069925095e-06,4.201487030147322e-06,2.9227816980129173e-06,1.944312201178467e-06,1.945161040802585e-05,3.5396855552001606e-06,2.4915601910782096e-06,3.594122839849166e-06,1.8670560085605122e-06,4.586295081677755e-07,8.974736074657776e-07,5.32801864674197e-07,1.3150329001847796e-06,1.6377615821376888e-06,5.621054708257418e-06,4.720453242158446e-06,4.976969562764108e-07,1.5203581929148412e-06,2.109649391758976e-05,2.7976477352714086e-06,4.532417711708006e-06,1.9171612012987415e-05,4.5306523157974184e-06,8.130506640298957e-07,1.8339528810853758e-06,4.93589820584787e-06,5.273398158247016e-06,2.950322116792549e-06,2.932023040294305e-06,1.2184612092653145e-06,9.949895522530718e-06,1.2790708880612814e-05,1.1417073563488765e-05,6.134505196475547e-06,4.107910073741784e-06,4.02756102990258e-06,7.386263995282822e-07,6.031873424991661e-06,3.716953371260792e-06,2.768535637940602e-06,2.1763704820806603e-06,2.229044946031512e-06,4.4064000961911374e-06,8.903019507108764e-06,1.1115798110320294e-05,5.43876763456357e-06,2.8554335882093765e-06,2.044106119244839e-06,2.710786439898814e-06,3.686432985980639e-06,5.556591776906262e-06,1.7043152974842045e-06,2.8610466365943588e-06,3.7740496964557834e-06,1.4293837524585932e-05,1.3344869079657913e-06,1.3046072745163524e-06,2.3156847333498586e-06,1.5484658053946837e-06,1.2526706319183467e-06,8.145829091217795e-07,1.7253903963420797e-06,2.415469300229594e-06,2.683224765041877e-06,3.332461097077258e-06
4.52017937219731,3.290137646332068e-06,4.15312357016356e-06,3.878157939302438e-06,3.356327226952318e-05,3.129912611750696e-05,3.93613081119312e-06,3.6103563064703768e-06,9.8763788461989e-06,1.3197112983433894e-05,9.75304137019581e-06,1.8290120474165293e-06,3.4898904640107382e-06,2.0893702967510168e-06,3.22071256779861e-05,3.7751462379725124e-06,1.4841357438662872e-05,1.6466285355595975e-06,3.986117998947895e-06,7.20883047883873e-07,9.914243495598963e-07,7.452316782021712e-07,2.5757283413901226e-06,3.2824381309795573e-06,1.6816817295719207e-05,5.228818024212065e-06,4.0556690299985324e-07,1.4687880873562139e-06,2.4254984574757002e-05,3.2073661352452072e-06,4.2335840537886885e-06,2.0462520228446457e-05,5.040640347720273e-06,1.0888953912828863e-06,3.937601462871035e-06,9.798992007477983e-06,7.124211226275338e-06,3.5068420470709e-06,3.450820291528125e-06,2.866436224785018e-06,6.551480638154829e-06,7.264265203055807e-06,1.2394457662249905e-05,7.867280928758705e-06,5.481680551857387e-06,1.1802083051270779e-05,1.2316466392026108e-06,7.28999123408878e-06,5.76385438452576e-06,4.727025026856028e-06,1.4576205438977102e-06,2.1545103577896597e-06,5.9004431629133784e-06,1.9436993252848216e-05,7.963220107551019e-06,4.81108594234321e-06,4.693923916198287e-06,2.567552748202711e-06,1.1997617918630484e-06,5.060635904203753e-06,1.213622389801203e-05,2.4407851595020297e-06,2.931337520501417e-06,1.367144010524399e-05,1.1734098561430308e-05,1.7777789977868528e-06,3.770696602588221e-06,2.4407120394647127e-06,1.1652523420497964e-06,1.985797504829915e-06,1.2983913630384653e-06,3.6461801317949154e-06,4.092403877744827e-06,3.2917068524995094e-06,1.2653590932887759e-05
4.466367713004485,3.6731620690115063e-06,9.018115407763282e-06,4.5553389775349814e-06,3.229760481270161e-05,3.52883949542775e-05,2.9096817574575414e-06,4.486862369504053e-06,1.2139209133445084e-05,6.567718474937283e-06,1.0974169776588659e-05,2.494401954364564e-06,2.607013463592197e-06,2.004944334103699e-06,2.73982090357135e-05,3.2020527788643978e-06,3.2869989848535935e-05,2.4252429236448755e-06,6.371197387609856e-06,1.0679090060210257e-06,1.530310776689696e-06,8.323324921141604e-07,2.250453726751624e-06,5.609135408305963e-06,2.0571401528297607e-05,2.8555456631155003e-06,4.98135477715276e-07,1.7372011534499186e-06,2.5471626147850725e-05,2.664286963969116e-06,3.6855144942546507e-06,2.414228964582418e-05,3.4465391635481377e-06,1.3363457942930096e-06,7.944329791725071e-06,9.898683732203476e-06,4.7378378792035815e-06,3.5708700183134393e-06,2.6833497223217408e-06,5.054661652435488e-06,6.479884553696939e-06,4.496684182054005e-06,1.0652419509314144e-05,5.600488109022813e-06,3.493151633247911e-06,1.6628141318044547e-05,1.6720964788807573e-06,4.942372216690646e-06,7.657517646515475e-06,4.196828081754971e-06,1.208147412371505e-06,8.951340877670527e-07,3.827253644188596e-06,2.006855187538505e-05,3.358816141955e-06,4.319355727297084e-06,5.736903407731591e-06,1.4411584382650867e-06,8.850394101548559e-07,3.759962168486663e-06,1.3760935436499354e-05,1.935701641658835e-06,2.5005292659933467e-06,1.6437629758997594e-05,1.153947072215879e-05,2.188031768717278e-06,3.8369588127080085e-06,2.2036655910823206e-06,1.5636280752684362e-06,2.597613370181697e-06,1.7298122442512409e-06,5.893381383947928e-06,2.9213285978601685e-06,6.026102865743315e-06,1.5409803275525968e-05
4.4125560538116595,4.198053443062668e-06,1.2092081171781394e-05,3.5829219593417305e-06,4.1607136937409766e-05,3.6474216618194705e-05,4.112083494337777e-06,5.6792868447565335e-06,1.4798984631264156e-05,7.917626822371772e-06,1.0687646060399277e-05,4.468711745110959e-06,5.317480272365794e-06,3.5084023220904185e-06,2.652797315974005e-05,4.5211265721595844e-06,4.407681655865062e-05,4.047625780177105e-06,5.564724552452812e-06,1.2643735670339625e-06,4.05929112658599e-06,8.134041061604676e-07,5.85544718368808e-06,4.851700776982638e-06,1.924387085793199e-05,3.461815114047543e-06,1.410351913990882e-06,1.688553884946108e-06,2.3618667757299982e-05,4.860547226825789e-06,5.171136719481862e-06,3.0345371023052998e-05,4.20930669843673e-06,1.6660411186086115e-06,1.0476303164110775e-05,1.0318504761286147e-05,5.0500953287678685e-06,5.9181153488724316e-06,4.493366373195685e-06,6.8773437820287746e-06,2.4928016712480844e-06,1.2591465040279243e-05,6.176878430335551e-06,3.046885539699419e-06,4.283388778636929e-06,1.9064663618060476e-05,1.286244930614675e-06,6.538299945402844e-06,1.0738945151917156e-05,4.054015584650587e-06,1.844621754104421e-06,6.992244887517712e-07,4.084856142417271e-06,1.5405268774405122e-05,4.347679420635099e-06,5.773104751345852e-06,6.997715860777658e-06,1.6533381715678428e-06,1.450291849044706e-06,3.994905645128885e-06,1.5057475203916886e-05,1.41569953390031e-06,4.015189351471348e-06,1.5418730400691708e-05,1.7366206329454142e-05,2.3449848382463805e-06,5.529744859437124e-06,4.452218309903205e-06,1.6323608717312085e-06,2.170786513410566e-06,2.032150515495394e-06,5.1247602363471e-06,3.7490774881748804e-06,8.450132794942059e-06,1.4859962672104226e-05
4.358744394618834,4.802251263358261e-06,1.3077212507817613e-05,1.990354541119307e-06,4.948697610493091e-05,3.694998482096333e-05,3.60954865117062e-06,6.5387462259520846e-06,1.425875080300088e-05,1.0046429610816748e-05,9.554203747017876e-06,4.55589661887874e-06,5.16465445521026e-06,3.480015290857343e-06,1.5655064745025847e-05,4.326446250856057e-06,3.583100246871508e-05,4.077288250230655e-06,3.595865416021436e-06,1.5277318970908055e-06,3.7138812410323035e-06,7.659602871148435e-07,9.190225525719305e-06,3.4110149114738057e-06,1.2997256535686355e-05,4.484140633576715e-06,1.937890727086281e-06,9.948113742174661e-07,1.9997210282207373e-05,4.640651557231758e-06,4.792715455954383e-06,2.9827409832833222e-05,3.447095888287445e-06,2.0988679745141045e-06,1.0749621456461012e-05,1.2589500052873266e-05,5.129085342013244e-06,6.192337272248567e-06,5.123825005842545e-06,9.271670665259735e-06,3.7792221886092917e-06,1.964851827755374e-05,8.021696354057938e-06,2.191026751979728e-06,4.715767537459727e-06,1.2167161517507987e-05,5.497206039721109e-07,7.545514708189498e-06,1.1987016521822407e-05,3.46272657485707e-06,3.5678378587813035e-06,8.220656601689323e-07,4.465612167490986e-06,8.303554906810312e-06,3.996223743193011e-06,6.353370010295303e-06,6.442400315464651e-06,1.6194735179521653e-06,8.541248778399755e-07,3.07954494879403e-06,1.709197419363091e-05,3.002776594766304e-06,4.034684338489558e-06,1.0727138351100949e-05,1.5344869862201506e-05,1.6950787154427707e-06,8.705311554292448e-06,4.271838548863165e-06,2.507597104781831e-06,1.2301878941138103e-06,1.8006437761705305e-06,3.333180664311654e-06,3.1336856527433584e-06,9.209139826193095e-06,1.0613258867893225e-05
4.304932735426009,4.4047677803197085e-06,8.0275991989441e-06,1.111628535737682e-06,6.928095676964695e-05,4.8799304292871226e-05,4.9852167345876495e-06,8.178252503774092e-06,1.0574177511873933e-05,9.228599284502786e-06,1.814578611308759e-05,3.5900008123195977e-06,5.890583701574476e-06,5.603890238748217e-06,1.4756205694091684e-05,5.799833873698595e-06,1.8521729600538525e-05,3.154177472536569e-06,1.980259545279215e-06,1.5478954998827895e-06,3.7266559268058674e-06,7.67013243873934e-07,1.1900070413163149e-05,1.8345098701598216e-06,1.4453741387962593e-05,8.538061629820722e-06,2.5082454082257524e-06,8.860846345276336e-07,1.9562293893002887e-05,4.480108228548145e-06,4.679149529647357e-06,1.9178485463201263e-05,3.3363240813594746e-06,2.972565720925207e-06,6.286231520021291e-06,1.925213145332966e-05,1.042144686449958e-05,8.081647162100738e-06,7.890032008535478e-06,1.1018185050851677e-05,2.5675592972129685e-06,2.2583752564908452e-05,1.2437851772159357e-05,1.6863587157192526e-06,8.786305314560957e-06,1.114287535640834e-05,1.7207927174690226e-07,1.1119011573585968e-05,9.442005287965226e-06,5.884421116900488e-06,8.279013560101624e-06,1.7521146695278583e-06,9.331937686598735e-06,1.0131959252739861e-05,3.504119322421669e-06,5.312834501960432e-06,6.424995501172827e-06,2.0496517634930516e-06,1.7113668766480337e-06,4.091138373083257e-06,2.404367442574137e-05,6.438063831566527e-06,5.851043044119067e-06,1.3916394881862025e-05,1.8510365435167404e-05,1.0130674919100346e-06,1.2868576638384934e-05,4.0501677642608075e-06,1.621238842369006e-06,7.662424314558444e-07,1.7801912912716587e-06,1.7844190128729136e-06,4.701829885347124e-06,5.489922814079803e-06,1.3497465118080982e-05
4.251121076233184,5.162638915165019e-06,1.1151121505699677e-05,5.2595992526577895e-06,7.949404401885571e-05,4.8712747145605486e-05,7.163095247496974e-06,9.297036082878661e-06,6.785530088809286e-06,5.884274910520024e-06,2.4789775249299096e-05,2.0449893615942e-06,5.577706607058836e-06,9.607094533985479e-06,1.5186891759982808e-05,8.056652347994766e-06,1.4672906212039841e-05,1.958372098414932e-06,3.028904157053044e-06,2.2357621446408987e-06,2.0275061960048316e-06,5.452950896169356e-07,9.711635046529572e-06,2.716033644783121e-06,1.3423322307313236e-05,1.287482263309003e-05,2.4390557225760817e-06,7.813474082526867e-07,2.5305394521049553e-05,4.994715822929753e-06,6.1592779962458325e-06,1.2276097592987398e-05,6.144292937785242e-06,3.686321828383759e-06,1.0707071317592461e-05,2.3644125423944094e-05,1.5355248496617612e-05,1.0080085329976337e-05,1.1223758768882536e-05,9.248050359900488e-06,6.461292795740975e-06,1.6327001912434673e-05,1.6608843545030262e-05,3.782946170120557e-06,1.2573038667272587e-05,1.0129560205259806e-05,1.5235400580259005e-06,1.2814835825963276e-05,8.357380829521796e-06,7.314673309895406e-06,1.1862810544594456e-05,2.6654817927500343e-06,1.3845615221716728e-05,9.8269379273874e-06,4.165175256255608e-06,6.267706018436524e-06,6.156064025743757e-06,1.5253976850327357e-06,2.279956249666201e-06,6.459298158984104e-06,2.9913562247329535e-05,1.0187945696965292e-05,8.764806822026467e-06,1.3775439029822943e-05,1.4925141357723365e-05,1.6038715179233078e-06,1.4217888026493837e-05,5.2603719987952216e-06,1.7750307979379649e-06,1.0696860419596773e-06,2.6120393850645445e-06,2.7986300701275193e-06,6.274555372904578e-06,8.739243148395326e-06,1.3109394755448173e-05
4.197309417040359,4.956327584609574e-06,1.4410579276496446e-05,8.309353300450737e-06,6.119166642332351e-05,3.7878429601118086e-05,7.91696619844112e-06,8.39179569525077e-06,7.4564177539269766e-06,1.0182185264915358e-05,2.2670467024447535e-05,2.3634464899996192e-06,8.550334074249609e-06,9.79810426531497e-06,1.3722308643956875e-05,7.897448594934971e-06,3.5952523791660873e-05,2.269679849052793e-06,3.970984227039033e-06,4.009216763431115e-06,1.959086429548811e-06,3.635771467250758e-07,8.809452934955128e-06,3.794433146263369e-06,8.117358230444075e-06,1.329214922800412e-05,1.9857551130260766e-06,4.678358227929753e-06,2.5834253283902614e-05,6.872911964696364e-06,7.328647671333619e-06,7.647992600353633e-06,8.733944504454732e-06,5.73493488928608e-06,1.5059490794443075e-05,2.0778461157086777e-05,1.4467269757445533e-05,9.306928680900642e-06,1.1968946348295405e-05,7.188361861478063e-06,8.487715454727328e-06,2.540621221881187e-05,1.2337179823838038e-05,5.279516450720721e-06,1.2258152371739748e-05,1.1908286388430467e-05,3.1938078838354965e-06,1.1356146660845667e-05,8.195818806665652e-06,7.4419333852001735e-06,9.898067470753266e-06,3.7433754318008035e-06,1.3380533414747947e-05,6.147766701000638e-06,5.636436217938731e-06,6.167319273681548e-06,6.210642928195186e-06,1.1932491940311912e-06,4.9443515918927396e-06,8.164074705692497e-06,2.5889137822725514e-05,1.0335570553140949e-05,8.869395035307963e-06,9.1588481160985e-06,1.5024459020554894e-05,4.91388543986183e-06,1.457962859336658e-05,7.763670038410338e-06,3.6356926323907246e-06,2.0172720930670677e-06,4.682891985663694e-06,3.921755214975298e-06,7.461615854713076e-06,1.2543545521542737e-05,8.461735310123934e-06
