floe_id,datetime,x,y,latitude,longitude
932,2014-05-01 23:25:00,817289.9614457831,-1383730.1542168674,75.24410904016797,-14.432092048368135
932,2014-05-02 00:40:00,817354.64608076,-1384267.9952494062,75.239602995635,-14.439855758001519
932,2014-05-03 00:05:00,823920.0856423174,-1385842.322418136,75.1968973427726,-14.267391785339965
932,2014-05-03 01:25:00,824005.3034825871,-1387115.631840796,75.18655886422188,-14.287898464083046
939,2014-04-26 23:05:00,788609.1222570533,-1081935.893416928,77.68700851409831,-8.912174963350932
939,2014-04-27 00:25:00,789191.9088145896,-1082823.2036474166,77.67732893308268,-8.91438525020921
939,2014-04-28 22:55:00,792308.8387096775,-1109054.8,77.4665312111198,-9.457983481169272
939,2014-04-29 00:10:00,792690.8662420382,-1109812.0382165606,77.4588821268461,-9.463416770055098
941,2014-04-27 00:25:00,732989.0171613164,-949321.194023824,78.96164903132824,-7.32758431139913
941,2014-04-27 23:50:00,742918.8473354827,-960915.2319362792,78.82218306167111,-7.2910737598307644
941,2014-04-28 01:05:00,743029.4979142966,-963031.3515358362,78.806245814017,-7.34791877157202
941,2014-04-29 00:10:00,750239.6405902568,-975191.7893672932,78.67790086384751,-7.42800815504278
941,2014-04-29 23:35:00,754517.341195608,-977993.9186661245,78.63372974534859,-7.349996165191444
941,2014-04-30 00:55:00,754757.9457160218,-978966.0380798056,78.6253473436695,-7.368689656127242
941,2014-05-01 00:20:00,757741.8674211802,-988469.4664510913,78.53983124597734,-7.526913522131176
941,2014-05-01 01:35:00,758075.9052247873,-991027.9441069259,78.51940346590912,-7.586216911892792
941,2014-05-01 23:25:00,761229.672552167,-995623.7271268058,78.46851590166784,-7.599351553512251
941,2014-05-02 00:40:00,762277.8818565401,-996958.2740606791,78.45300451362883,-7.598341584131058
941,2014-05-03 00:05:00,762413.3511366145,-1002168.4268373428,78.41438484565252,-7.737440257614205
941,2014-05-03 01:25:00,763510.5159358289,-1004339.1088770053,78.39252131731101,-7.757471901962384
941,2014-05-03 23:10:00,762544.5555555555,-1020822.6111111111,78.27752134068437,-8.24062666159549
941,2014-05-05 23:00:00,751428.0186915888,-1052747.7196261683,78.1018371086886,-9.481594216144211
941,2014-05-06 00:20:00,752065.0828322017,-1054195.2911736178,78.08769183453774,-9.49586161092167
947,2014-04-27 00:25:00,631261.1877394635,-1118250.398467433,78.18672051515209,-15.554928676889993
947,2014-04-27 23:50:00,630640.4233576643,-1118177.6496350365,78.19008673237717,-15.577459313641038
947,2014-04-28 01:05:00,630812.802919708,-1118167.8394160583,78.18939098606221,-15.570543405598718
947,2014-04-28 22:55:00,630640.81535649,-1118174.3436928703,78.19011128351323,-15.577371591765726
947,2014-04-29 00:10:00,630727.6648648649,-1118190.30990991,78.18959436806817,-15.574345520661755
947,2014-04-29 23:35:00,630472.9559082892,-1118091.5097001763,78.19152393755378,-15.582081533031456
947,2014-04-30 00:55:00,630606.5186500888,-1118110.3339253997,78.19077465483089,-15.577301447466278
947,2014-05-01 00:20:00,629956.5942275042,-1118037.0967741935,78.19427377545621,-15.600969837391645
947,2014-05-01 01:35:00,630365.4504347825,-1118124.5460869565,78.19174343620027,-15.58698589404412
947,2014-05-01 23:25:00,630745.4567062818,-1118050.1358234296,78.19063003012616,-15.57058009870421
947,2014-05-02 00:40:00,630685.5310344828,-1118061.1448275861,78.19081144575219,-15.573151124973608
947,2014-05-03 00:05:00,630324.1269296741,-1118134.7204116639,78.19184787813717,-15.58881577070633
947,2014-05-03 01:25:00,630521.4501718213,-1118250.7422680412,78.19003896715064,-15.583686909035375
949,2014-04-27 23:50:00,801443.4132338912,-824361.9243777643,79.41592784959687,-0.8076286628182491
949,2014-04-28 01:05:00,804843.4985590779,-827724.8126801152,79.37215406317559,-0.802978281276655
949,2014-04-28 22:55:00,815499.502491376,-840703.2955155232,79.21897154234081,-0.8718494568538618
949,2014-04-29 00:10:00,817913.3630089026,-843850.2696809042,79.18291440428932,-0.8942033628037087
954,2014-04-27 23:50:00,775334.4836716681,-928238.158870256,78.86941536111135,-5.12882331813387
954,2014-04-28 01:05:00,775968.1033112583,-931033.6432671081,78.8460676615324,-5.19055269230545
954,2014-04-28 22:55:00,786033.6373888528,-946252.0524831924,78.68019292936197,-5.284230420342842
954,2014-04-29 00:10:00,789004.1177001128,-950376.5046223225,78.63382422234662,-5.300487445725699
954,2014-04-29 23:35:00,801490.8956213017,-961592.8317159764,78.48197691002784,-5.188678736860651
954,2014-04-30 00:55:00,802799.8782212087,-964149.3131128848,78.45636226570655,-5.217509407772583
954,2014-05-01 00:20:00,812671.733273462,-981800.3726986977,78.27460157835043,-5.38421073191878
954,2014-05-01 01:35:00,813350.350877193,-985697.2826510721,78.24320138753971,-5.472177916441862
955,2014-04-27 23:50:00,788878.469669357,-880716.9763082531,79.11720977543926,-3.1484641396157302
955,2014-04-28 01:05:00,789561.0414170357,-883267.4878874708,79.09565145583292,-3.206173622713554
955,2014-04-28 22:55:00,800241.2380952381,-895673.619047619,78.94589458856053,-3.2207467155422695
955,2014-04-29 00:10:00,802761.8223383409,-899899.4892227303,78.90169852039804,-3.265213032076342
957,2014-04-27 23:50:00,814702.6003241491,-992543.0593192868,78.18704992403457,-5.6200482992775616
957,2014-04-28 01:05:00,814991.4525710635,-995691.1727882465,78.16313109444093,-5.6990465132156345
957,2014-04-28 22:55:00,819044.0834681332,-1014699.1879650599,78.00503126642823,-6.090252706335676
957,2014-04-29 00:10:00,819521.4836198508,-1015943.1326629906,77.9934504302425,-6.108242514036842
958,2014-04-27 23:50:00,755850.1273565145,-921258.6803519062,79.0322750968648,-5.6327059650729545
958,2014-04-28 01:05:00,756671.1701852649,-923582.8220594572,79.01106714555812,-5.672988496493598
958,2014-04-28 22:55:00,767584.6966887417,-937230.2560706402,78.85121349701097,-5.682775641318073
958,2014-04-29 00:10:00,770467.6249426869,-941246.0018340211,78.80608723185695,-5.697568763513134
958,2014-04-29 23:35:00,782066.306620209,-950625.0522648084,78.67248716686812,-5.556333324693007
958,2014-04-30 00:55:00,783382.3333333334,-952746.6666666667,78.64985880255495,-5.571736676253643
958,2014-05-01 23:25:00,804014.3436426116,-981225.3127147766,78.3289558313099,-5.668867798679742
958,2014-05-02 00:40:00,807163.7965386239,-984060.3739974673,78.29067084967294,-5.6400916308525595
959,2014-04-27 23:50:00,753032.8985211627,-773415.3931667516,80.05963761809654,-0.7650187202391248
959,2014-04-28 01:05:00,756133.1473417722,-776930.0567088608,80.0167407561971,-0.7772034742320244
959,2014-04-28 22:55:00,769692.3210666666,-788954.3797333334,79.85112798344976,-0.7080363283907521
959,2014-04-29 00:10:00,773173.6555731643,-793501.3428420497,79.79903774864462,-0.7433739200775145
959,2014-05-01 00:20:00,795175.5767810027,-808900.473878628,79.55728267203712,-0.49022581460372905
959,2014-05-01 01:35:00,797307.9063829788,-812941.2340425532,79.51719988117169,-0.5562465650813393
959,2014-05-01 23:25:00,809629.3397617697,-820596.3959160522,79.38811803933966,-0.38544143828240296
959,2014-05-02 00:40:00,811247.2852311161,-821859.5693348366,79.36948256272251,-0.37231521632014924
960,2014-04-27 23:50:00,778419.4025706941,-948530.3619537274,78.7084600284115,-5.6256983630369515
960,2014-04-28 01:05:00,779005.4174757282,-951406.0102197242,78.6847247649925,-5.6895930630218725
960,2014-04-28 22:55:00,787226.6779661017,-966252.9830508474,78.53203081867761,-5.829569711575983
960,2014-04-29 00:10:00,789732.2805429865,-970624.4796380091,78.48657663851228,-5.867054220303279
960,2014-04-29 23:35:00,800726.6938553562,-981816.020663404,78.34379316120538,-5.800803019363538
960,2014-04-30 00:55:00,802033.3639805301,-984226.3893996754,78.31917306054888,-5.823853886123768
960,2014-05-01 00:20:00,808958.0,-1000750.9655172414,78.16205337741572,-6.049625134886425
960,2014-05-01 01:35:00,809465.2687704026,-1004489.6082698585,78.13256209549188,-6.13648868504127
960,2014-05-01 23:25:00,813824.4,-1011571.5058823529,78.05719442601409,-6.18280243204917
960,2014-05-02 00:40:00,815251.7194666667,-1013167.7813333333,78.03766015826203,-6.177890315672234
962,2014-04-27 23:50:00,721654.7231352718,-822280.4930467763,79.92598682218704,-3.728970757537385
962,2014-04-28 01:05:00,724272.389968652,-824656.3749216301,79.89380445251773,-3.7080765182227977
962,2014-04-28 22:55:00,743697.0863509749,-833636.2729805014,79.71425926447638,-3.263458499227888
962,2014-04-29 00:10:00,746288.2608695652,-838291.0540184453,79.66663947717842,-3.322938890046217
962,2014-04-29 23:35:00,756399.836660617,-846313.48215366,79.55016833167218,-3.2109784659845073
962,2014-04-30 00:55:00,756897.7160080376,-848563.7575351641,79.5317607802107,-3.267833751405656
962,2014-05-01 00:20:00,761249.9419141915,-862839.8297029703,79.40753043308291,-3.579295982015505
962,2014-05-01 01:35:00,761800.8370927318,-868585.9799498747,79.3647000983052,-3.747338671027846
962,2014-05-01 23:25:00,768457.316762269,-879535.9196940727,79.24914495116921,-3.856037332398656
962,2014-05-02 00:40:00,769476.3422053233,-882000.2560202789,79.22601933925348,-3.8978428556586877
970,2014-04-27 23:50:00,766672.837459634,-1247676.264800861,76.541940325998,-13.430082624213318
970,2014-04-28 01:05:00,766675.531510107,-1249381.6718192627,76.52868944241713,-13.464891419166882
970,2014-04-28 22:55:00,768360.1457586619,-1274271.4193548388,76.32705599118074,-13.910864486064561
970,2014-04-29 00:10:00,768426.9656804734,-1274901.749112426,76.32182666627375,-13.921189977859145
970,2014-04-29 23:35:00,770876.7491408935,-1282373.5738831614,76.25204066343873,-13.988545534687626
970,2014-04-30 00:55:00,771042.6283704572,-1283097.3153575617,76.24561540771964,-13.99737596183115
970,2014-05-01 00:20:00,775940.7677725118,-1301848.2180094786,76.07626870816213,-14.203783901029759
970,2014-05-01 01:35:00,776723.2631578947,-1304417.0830409357,76.05254021680138,-14.228053376676161
970,2014-05-01 23:25:00,781907.4988713318,-1312769.3137697517,75.96310511879058,-14.221260211538508
970,2014-05-02 00:40:00,782093.743030303,-1313532.5503030303,75.95627164045284,-14.229901212487613
971,2014-04-27 23:50:00,745301.6547756041,-980191.1461449943,78.66902021517298,-7.751963501637176
971,2014-04-28 01:05:00,745214.0988764046,-982249.6584269663,78.6545141529913,-7.813102335651867
971,2014-04-29 00:10:00,750092.8464088398,-995064.22320442,78.53415309175351,-7.9905197042406915
971,2014-04-29 23:35:00,752493.6188289323,-997840.7876004593,78.50067114102988,-7.979252943917741
972,2014-04-27 23:50:00,758000.8251748251,-1014311.7062937063,78.35004371213672,-8.229031711069982
972,2014-04-28 01:05:00,757490.6929133858,-1016528.3082114735,78.33659594470727,-8.307470474040512
972,2014-04-28 22:55:00,759199.3457076566,-1028605.879350348,78.23864107902268,-8.569493656393519
972,2014-04-29 00:10:00,759413.6033452807,-1030313.2066905615,78.22492357098513,-8.607163052185902
972,2014-04-29 23:35:00,760743.1442542787,-1033333.7555012226,78.19549663531369,-8.639397706698086
972,2014-04-30 00:55:00,760757.9558282208,-1034520.0073619632,78.18668610458721,-8.670245101474768
972,2014-05-01 00:20:00,762521.7033603708,-1045007.0706836616,78.0998691150353,-8.882484664131102
972,2014-05-01 01:35:00,762805.4171855542,-1048053.506849315,78.07585086948416,-8.951725980514958
972,2014-05-01 23:25:00,764846.0140023337,-1051664.7677946324,78.03820845284037,-8.972665450067048
972,2014-05-02 00:40:00,766038.6962785114,-1052869.7454981992,78.02289861947041,-8.961407773983904
973,2014-04-27 23:50:00,772809.8108747045,-1068370.2269503546,77.87199333704478,-9.119755365006839
973,2014-04-28 01:05:00,772626.0,-1070504.08,77.85718187914718,-9.180495640184208
973,2014-04-28 22:55:00,772424.1274623406,-1083421.9026651217,77.7624125972495,-9.513083249783312
973,2014-04-29 00:10:00,772686.4785133565,-1084849.1823461093,77.75041015885401,-9.539536960909016
973,2014-04-29 23:35:00,773427.6563876652,-1088363.2334801762,77.72034578826957,-9.601113532961051
973,2014-04-30 00:55:00,773650.0631341601,-1089441.765501691,77.71114277661162,-9.620129169595128
977,2014-04-27 23:50:00,803000.174904943,-908968.6717363752,78.83820941403813,-3.5420102215586717
977,2014-04-28 01:05:00,803679.1801566579,-911709.2793733681,78.81530394830479,-3.603559976812049
977,2014-04-28 22:55:00,811990.9188445667,-927599.3590096286,78.65595537702607,-3.802130845207025
977,2014-04-29 00:10:00,813806.0710059172,-930040.8165680473,78.6282245289757,-3.813364568754051
979,2014-04-27 23:50:00,622003.3298153034,-1124661.2084432717,78.17684740314289,-16.054843765850865
979,2014-04-28 01:05:00,622021.8471673254,-1124696.8722002634,78.1764803687418,-16.054890843777617
979,2014-04-28 22:55:00,621983.749009247,-1124675.8388375165,78.17681700951084,-16.055923317474882
979,2014-04-29 00:10:00,621921.9043824701,-1124719.1102257636,78.17674447547296,-16.059269595850793
979,2014-04-29 23:35:00,621857.1792065664,-1124561.4309165527,78.17829143482888,-16.058393051245332
980,2014-04-27 23:50:00,804930.9958041958,-979566.5986013985,78.33536077761963,-5.589317076064083
980,2014-04-28 01:05:00,805410.325203252,-982423.1165311653,78.31240198027359,-5.654407470304328
980,2014-04-28 22:55:00,810043.6108843538,-1001054.6693877551,78.15365850714089,-6.020555641176123
980,2014-04-29 00:10:00,810543.8701986755,-1002004.2463576159,78.14403897852135,-6.029822044605151
983,2014-04-27 23:50:00,762936.1406727829,-1003975.3333333333,78.39834533390605,-7.768245053208626
983,2014-04-28 01:05:00,762732.1132075472,-1006264.037735849,78.38280913884006,-7.838452253168623
983,2014-04-28 22:55:00,765510.3449319213,-1018841.9878971255,78.27575687064406,-8.080508036529082
983,2014-04-29 00:10:00,765830.8843338214,-1020430.1112737921,78.26239287220685,-8.111840857870764
995,2014-04-27 23:50:00,730417.781420765,-910156.2295081967,79.2578302011911,-6.252290525425358
995,2014-04-28 01:05:00,731142.5842696629,-912635.3483146068,79.23597671119043,-6.3006195377467815
995,2014-04-28 22:55:00,742675.2631578947,-925014.6980609419,79.08156183498461,-6.239736274704742
995,2014-04-29 00:10:00,745374.1967213114,-928501.4972677596,79.04122128468026,-6.243509062597242
995,2014-04-29 23:35:00,756995.3720316623,-937896.3746701847,78.90759450785583,-6.092290064133041
995,2014-04-30 00:55:00,758356.5984654732,-939955.800511509,78.88511319161809,-6.103401103731135
995,2014-05-01 23:25:00,774118.9877750612,-964675.369193154,78.61860057030286,-6.254149153012954
995,2014-05-02 00:40:00,775418.7111111111,-966377.150617284,78.59902661577792,-6.256525851163109
995,2014-05-03 00:05:00,776937.4256410256,-971880.8102564103,78.55106992875568,-6.360587648009338
995,2014-05-03 01:25:00,777685.3249370278,-973844.1763224181,78.5327780479051,-6.390093008118852
1001,2014-04-27 23:50:00,828686.4361370717,-1021272.0809968847,77.90296413189034,-5.943236381085833
1001,2014-04-28 01:05:00,828200.4831804282,-1024216.9480122324,77.88485968985125,-6.040365023888973
1001,2014-04-28 22:55:00,827983.994100295,-1042364.3834808259,77.75679083399882,-6.538739260752993
1001,2014-04-29 00:10:00,828426.578313253,-1043339.4457831325,77.74730648574824,-6.549917640281135
1001,2014-04-29 23:35:00,831082.7619047619,-1050085.8095238095,77.68397757190647,-6.64040341903426
1001,2014-04-30 00:55:00,831378.2891566266,-1051287.0120481928,77.67370397965394,-6.662364572138603
1001,2014-05-01 00:20:00,832797.9024390244,-1064879.6585365853,77.56816728431701,-6.972522222494987
1001,2014-05-01 01:35:00,833105.088607595,-1068624.7848101265,77.53950102603059,-7.0598474036812595
1002,2014-04-28 01:05:00,779117.5187627928,-1302527.8567204913,76.0561373323624,-14.113906635005495
1002,2014-04-28 22:55:00,781445.0639676113,-1327924.3319838056,75.8466090949048,-14.524419525975484
1002,2014-04-29 00:10:00,782010.110617284,-1328073.6720987654,75.8428310506484,-14.509131234967287
1002,2014-04-29 23:35:00,786712.7436658298,-1335329.2147911435,75.76426081917053,-14.495421901228884
1002,2014-04-30 00:55:00,786757.204655674,-1336190.4151309407,75.7573068166213,-14.51015939189527
1008,2014-04-28 01:05:00,768977.8844301766,-847818.3467094703,79.46286236471586,-2.7917249561947926
1008,2014-04-28 22:55:00,779927.3482071713,-860783.8581673307,79.30759267571035,-2.821332459911797
1008,2014-04-29 00:10:00,781934.6451612903,-864197.406451613,79.27209740282602,-2.8608830759979287
1008,2014-04-29 23:35:00,790507.053291536,-872322.2507836991,79.16431019991599,-2.8168184412456694
1008,2014-04-30 00:55:00,791203.718901454,-874188.98546042,79.14736755012126,-2.852646187913505
1008,2014-05-01 01:35:00,799346.9083790133,-892085.2576350822,78.97581628445815,-3.1382879584010492
1008,2014-05-01 23:25:00,814741.0502706884,-909149.1121423047,78.76559163742093,-3.1346460839230783
1008,2014-05-02 00:40:00,819500.7889908256,-912755.7614678899,78.71197089197403,-3.081508680085541
1009,2014-04-28 01:05:00,677949.9902200489,-969857.1263243684,79.10851617738193,-10.04566330076206
1009,2014-04-28 22:55:00,680156.9991158267,-971625.059239611,79.0836831273845,-10.00720974259278
1009,2014-04-29 00:10:00,679735.0496453901,-973023.6170212766,79.07540809201389,-10.062611907470338
1009,2014-04-29 23:35:00,679852.899328859,-970368.1744966443,79.09470041104788,-9.984401042493317
1009,2014-04-30 00:55:00,679142.5251857969,-971523.5458298926,79.08976549316996,-10.044566967364236
1009,2014-05-01 00:20:00,678169.8852017937,-974612.2098654709,79.07167485099427,-10.168428696456138
1009,2014-05-01 01:35:00,677972.6851211073,-975877.9307958477,79.0631956232994,-10.211092092114786
1009,2014-05-01 23:25:00,677434.5385296722,-974331.0699734278,79.07762906039777,-10.189818574521862
1009,2014-05-02 00:40:00,677324.7408071749,-976009.0744394618,79.06559147769434,-10.240364601947581
1009,2014-05-03 00:05:00,675657.8494439692,-974809.0350727118,79.0833074504877,-10.273467195571307
1009,2014-05-03 01:25:00,676039.5741056218,-976159.1379897785,79.07116307562367,-10.295440147120729
1013,2014-04-28 01:05:00,727266.1432610744,-973546.7615457117,78.81682690295368,-8.239259727773529
1013,2014-04-28 22:55:00,730644.0959409594,-981072.4649446495,78.74318078123821,-8.323463272200229
1013,2014-04-29 00:10:00,731034.2372567193,-983110.4633920296,78.72609804206651,-8.36575928060438
1013,2014-04-29 23:35:00,733120.7878787878,-985218.0,78.6992446466025,-8.3463132421542
1013,2014-04-30 00:55:00,732817.7571297148,-986534.4011039559,78.69123714533517,-8.394286344409608
1013,2014-05-01 00:20:00,733987.7745454545,-995132.24,78.62167835357559,-8.588326144018998
1013,2014-05-01 01:35:00,734299.5322283609,-997164.9318600369,78.6050251715601,-8.632542924727067
1013,2014-05-01 23:25:00,736578.5004533092,-999698.029011786,78.57401915841436,-8.61717488797791
1013,2014-05-02 00:40:00,737348.1990867581,-1000880.7726027397,78.56113885956267,-8.620950230775616
1013,2014-05-03 00:05:00,736929.3142857143,-1005575.4857142856,78.5288176314808,-8.764422480889925
1013,2014-05-03 01:25:00,737359.216117216,-1007549.0183150184,78.51193897199029,-8.80204383124332
1015,2014-04-28 01:05:00,686036.5458468177,-839648.8781014024,80.01547830765169,-5.749401011511137
1015,2014-04-28 22:55:00,701169.179954442,-845186.6195899772,79.88817126497133,-5.320804702106019
1015,2014-04-29 00:10:00,703013.0344827586,-847137.724137931,79.86362720133268,-5.311783374560403
1015,2014-05-01 00:20:00,727026.9626556017,-859140.0580912863,79.63806976155695,-4.7612206239921315
1015,2014-05-01 01:35:00,728536.5382323733,-862321.364448858,79.60689462001001,-4.807036593774431
1015,2014-05-01 23:25:00,737423.6774193549,-872454.3870967742,79.4834918812409,-4.794538776561037
1015,2014-05-02 00:40:00,738380.9734513274,-875187.8249754179,79.45871448168485,-4.846247308821362
1015,2014-05-03 23:10:00,749823.1175337187,-913772.8208092486,79.12021382339171,-5.6284043216632975
1015,2014-05-04 00:30:00,750495.8528827038,-916678.7395626243,79.09574474969071,-5.692402805950994
1016,2014-04-28 01:05:00,592903.7577197149,-931272.9548693587,79.83481290691101,-12.516744381880782
1016,2014-04-28 22:55:00,592226.4024539877,-929608.0662576687,79.85101167384,-12.499967152772298
1016,2014-04-30 00:55:00,604518.5377720871,-919649.119078105,79.86642595208899,-11.681638333656114
1016,2014-05-01 00:20:00,606027.135980746,-917066.7220216607,79.87857465665309,-11.541991481722777
1016,2014-05-01 01:35:00,605702.9163636364,-917654.770909091,79.87571601139605,-11.572980888253735
1016,2014-05-03 00:05:00,593266.1038961039,-910316.348051948,79.99443910271043,-11.90714098774455
1016,2014-05-03 01:25:00,593611.7777777778,-911063.9259259258,79.98697038348948,-11.913388830725848
1016,2014-05-03 23:10:00,593901.3569482289,-911606.5340599455,79.9813559244147,-11.91621097809339
1016,2014-05-04 00:30:00,594057.4947368421,-912019.347368421,79.97740544386888,-11.921186397541224
1017,2014-04-28 01:05:00,640618.1300813009,-1140478.1409214092,77.9678457051494,-15.676636468664704
1017,2014-04-28 22:55:00,640736.5376344086,-1140410.6021505375,77.9678538268921,-15.670665807557077
1017,2014-04-29 00:10:00,640812.046997389,-1140272.8302872062,77.96861299466836,-15.66482605466423
1017,2014-04-29 23:35:00,640631.9949874687,-1140280.2556390977,77.96935945874122,-15.671861504783617
1017,2014-04-30 00:55:00,640633.1794871795,-1140354.0976800977,77.96876615842999,-15.673400623952276
1023,2014-04-28 01:05:00,587408.6341463415,-923900.6146341463,79.91882671562922,-12.55212506950423
1023,2014-04-28 22:55:00,586624.2775119618,-922290.3062200957,79.93513358740991,-12.5415323726798
1023,2014-04-29 00:10:00,586367.6822429907,-921910.785046729,79.9393296110209,-12.542204954916802
1023,2014-04-29 23:35:00,583866.3232323232,-917061.3939393939,79.9891234474475,-12.516278001811772
1023,2014-04-30 00:55:00,583465.1132530121,-917008.843373494,79.99150373082226,-12.532631070424832
1025,2014-04-28 01:05:00,782977.0243902439,-835125.9024390244,79.46140114360645,-1.8459127220539502
1025,2014-04-28 22:55:00,791861.4846625767,-844910.8588957055,79.34041433004788,-1.8563617767762521
1025,2014-04-29 00:10:00,794355.6,-848072.4,79.30368419557756,-1.8732323410929617
1025,2014-04-29 23:35:00,798284.2857142857,-853057.2380952381,79.2457976731261,-1.8997335483916227
1025,2014-04-30 00:55:00,798525.0476190476,-854669.4285714286,79.23351409883213,-1.9450828384379208
1029,2014-04-28 22:55:00,802200.9897864439,-1056009.4131847725,77.80282790856927,-7.7777612573691375
1029,2014-04-29 00:10:00,802510.6288372093,-1057098.9451162792,77.79319533246948,-7.795569064591725
1029,2014-04-29 23:35:00,804815.9472598028,-1064192.3820224719,77.72886417617094,-7.900905226999077
1029,2014-04-30 00:55:00,805101.4910427193,-1065399.1446945337,77.71850359878437,-7.9223651848409675
1029,2014-05-01 00:20:00,805741.8208955224,-1078820.6865671643,77.61703549630387,-8.244947023873983
1029,2014-05-01 01:35:00,805818.2241943018,-1082456.4717421765,77.59001449029584,-8.334721522780839
1029,2014-05-01 23:25:00,808248.6445672192,-1089221.388581952,77.52722826966013,-8.423011772541862
1029,2014-05-02 00:40:00,809430.9736187158,-1090530.1353907418,77.5112067187309,-8.415856985945501
1032,2014-04-28 22:55:00,675453.5114898011,-952359.8042860832,79.25260723435782,-9.654135466954928
1032,2014-04-29 00:10:00,675016.0412424954,-952972.6290785696,79.25034639403776,-9.689036292013697
1032,2014-04-30 00:55:00,676066.977083858,-951176.3379501385,79.25818909769417,-9.595952313560524
1032,2014-05-01 00:20:00,676343.0852258853,-951561.2556776557,79.2538532017963,-9.59585148893729
1032,2014-05-01 01:35:00,676510.7713717694,-952884.9264413519,79.24308710241266,-9.626748360609149
1032,2014-05-01 23:25:00,677342.1407134072,-951342.2056580565,79.25018619002373,-9.549673859234439
1032,2014-05-02 00:40:00,677493.2387543253,-953283.8744438952,79.23490258900016,-9.598815880028848
1032,2014-05-03 01:25:00,676024.0908860117,-954317.0200558517,79.23497180351096,-9.686806228443677
1032,2014-05-03 23:10:00,676480.8061477442,-958811.4080317302,79.1989693342888,-9.795461053670122
1032,2014-05-04 00:30:00,677060.4740406321,-958576.5553047403,79.19766569659795,-9.765726871027887
1037,2014-04-28 22:55:00,692634.1481481481,-1023341.5555555555,78.62928352816012,-10.908453429116491
1037,2014-04-29 00:10:00,692437.0951061866,-1023910.4370575561,78.62598479673056,-10.930798302108956
1037,2014-04-29 23:35:00,691848.4989641906,-1021976.1840781297,78.6436495990474,-10.903129137290286
1037,2014-04-30 00:55:00,691640.7664399093,-1023008.8752834466,78.63689269258582,-10.937971386108867
1037,2014-05-01 00:20:00,691205.3468599033,-1028586.9919484702,78.5968238085245,-11.09909540866662
1037,2014-05-01 01:35:00,691834.396843292,-1029975.0868094701,78.58308133295266,-11.11073723488429
1037,2014-05-01 23:25:00,691829.2269297736,-1030335.7806152061,78.58036989742062,-11.120220424905103
1037,2014-05-02 00:40:00,692355.6352841391,-1031222.10743568,78.57095903613344,-11.122852335387321
1044,2014-04-28 22:55:00,810432.6253143336,-950438.4660519699,78.50725122527257,-4.545990808366922
1044,2014-04-29 00:10:00,812725.9232111693,-953286.439790576,78.47383722279507,-4.550694442255333
1044,2014-04-30 00:55:00,827943.5806182122,-968843.5572263993,78.27538640473041,-4.483829379650778
1044,2014-05-01 00:20:00,840278.0201680672,-994063.687394958,78.02682866864602,-4.792298253102057
1044,2014-05-01 23:25:00,858337.309778143,-1013923.3278553821,77.7818426218531,-4.750399847194469
1044,2014-05-02 00:40:00,863819.2143452878,-1017178.4070058381,77.72680677050101,-4.661059745720278
1046,2014-04-28 22:55:00,819510.1958041958,-1684367.762237762,72.83351689176662,-19.055282872060786
1046,2014-04-29 00:10:00,819552.6435986159,-1684285.2941176472,72.83401900246363,-19.053011655125434
1046,2014-04-29 23:35:00,819969.046931408,-1691786.7220216605,72.77142540762203,-19.141628232635565
1046,2014-05-01 00:20:00,818074.8476821192,-1705801.311258278,72.66485088787553,-19.37837370230939
1046,2014-05-01 01:35:00,818232.4053156147,-1705746.7441860465,72.66467988956703,-19.37335654462512
1046,2014-05-01 23:25:00,818195.8745874588,-1710427.610561056,72.62670626157369,-19.43552915617481
1046,2014-05-02 00:40:00,818226.7247863248,-1710395.2991452992,72.62684922910772,-19.43426682250832
1047,2014-04-28 22:55:00,768901.2,-845000.4,79.48243231861409,-2.6996292164106466
1047,2014-04-29 00:10:00,771721.6047575481,-848805.4107959743,79.43928334800376,-2.7233425912297524
1047,2014-04-30 00:55:00,780401.9203619909,-859404.6425339367,79.31402540070708,-2.758267536693952
1047,2014-05-01 00:20:00,784604.5158197507,-872908.4467881112,79.19652127872156,-3.0495472447899
1047,2014-05-01 01:35:00,785458.9954586739,-878613.5749318801,79.15242187863818,-3.2040666282428107
1047,2014-05-01 23:25:00,792511.8453695837,-889408.0832625319,79.03575093568722,-3.2971936214099666
1048,2014-04-28 22:55:00,793220.3833017078,-915489.8481973435,78.85221998567377,-4.092913984973046
1048,2014-04-29 00:10:00,796058.7258979206,-920033.0623818525,78.80380928972416,-4.131997933577796
1048,2014-04-29 23:35:00,807347.4007782101,-931833.2217898832,78.6546456723123,-4.094093899078613
1048,2014-04-30 00:55:00,808621.6558741906,-934215.7280296022,78.6305489348157,-4.121780109480074
1048,2014-05-01 01:35:00,818882.176076555,-955653.3531100479,78.42082658650197,-4.4073217266190685
1048,2014-05-01 23:25:00,829196.6474820144,-964427.7841726618,78.29857254471258,-4.3116840364356435
1048,2014-05-02 00:40:00,831899.401459854,-966528.9489051094,78.26790837627804,-4.281151395504262
1048,2014-05-03 00:05:00,837568.144,-979651.408,78.14317626443022,-4.470699825734187
1048,2014-05-03 01:25:00,839133.7344064387,-982209.5814889336,78.11611626733398,-4.491652935318005
1049,2014-04-28 22:55:00,716796.304,-847085.648,79.78288903708008,-4.762399094354397
1049,2014-04-29 00:10:00,719537.927638191,-849343.0572864321,79.75087886753586,-4.72973089304181
